video_id	left_index	right_index	target_difference	absolute_gap	raw_video_balanced_weight	left_sample_id	right_sample_id	left_label	right_label
125730	716	718	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$3	125730$_$5	0.0	1.6666666269302368
125730	708	723	1.3333333730697632	1.3333333730697632	0.015625	125730$_$11	125730$_$8	1.0	-0.3333333432674408
125730	716	713	-2.6666667461395264	2.6666667461395264	0.015625	125730$_$3	125730$_$14	0.0	2.6666667461395264
125730	717	716	2.3333332538604736	2.3333332538604736	0.015625	125730$_$2	125730$_$3	2.3333332538604736	0.0
125730	719	714	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$4	125730$_$1	0.0	1.6666666269302368
125730	708	722	1.0	1.0	0.015625	125730$_$11	125730$_$9	1.0	0.0
125730	709	713	-2.6666667461395264	2.6666667461395264	0.015625	125730$_$10	125730$_$14	0.0	2.6666667461395264
125730	717	722	2.3333332538604736	2.3333332538604736	0.015625	125730$_$2	125730$_$9	2.3333332538604736	0.0
125730	715	712	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$0	125730$_$15	0.0	1.6666666269302368
125730	722	711	1.0	1.0	0.015625	125730$_$9	125730$_$12	0.0	-1.0
125730	711	714	-2.6666665077209473	2.6666665077209473	0.015625	125730$_$12	125730$_$1	-1.0	1.6666666269302368
125730	717	715	2.3333332538604736	2.3333332538604736	0.015625	125730$_$2	125730$_$0	2.3333332538604736	0.0
125730	716	714	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$3	125730$_$1	0.0	1.6666666269302368
125730	721	711	1.0	1.0	0.015625	125730$_$6	125730$_$12	0.0	-1.0
125730	711	718	-2.6666665077209473	2.6666665077209473	0.015625	125730$_$12	125730$_$5	-1.0	1.6666666269302368
125730	717	720	2.3333332538604736	2.3333332538604736	0.015625	125730$_$2	125730$_$7	2.3333332538604736	0.0
125730	710	714	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$13	125730$_$1	0.0	1.6666666269302368
125730	708	721	1.0	1.0	0.015625	125730$_$11	125730$_$6	1.0	0.0
125730	715	713	-2.6666667461395264	2.6666667461395264	0.015625	125730$_$0	125730$_$14	0.0	2.6666667461395264
125730	714	723	2.0	2.0	0.015625	125730$_$1	125730$_$8	1.6666666269302368	-0.3333333432674408
125730	721	718	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$6	125730$_$5	0.0	1.6666666269302368
125730	708	709	1.0	1.0	0.015625	125730$_$11	125730$_$10	1.0	0.0
125730	711	712	-2.6666665077209473	2.6666665077209473	0.015625	125730$_$12	125730$_$15	-1.0	1.6666666269302368
125730	712	723	2.0	2.0	0.015625	125730$_$15	125730$_$8	1.6666666269302368	-0.3333333432674408
125730	716	712	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$3	125730$_$15	0.0	1.6666666269302368
125730	719	711	1.0	1.0	0.015625	125730$_$4	125730$_$12	0.0	-1.0
125730	719	713	-2.6666667461395264	2.6666667461395264	0.015625	125730$_$4	125730$_$14	0.0	2.6666667461395264
125730	717	709	2.3333332538604736	2.3333332538604736	0.015625	125730$_$2	125730$_$10	2.3333332538604736	0.0
125730	722	712	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$9	125730$_$15	0.0	1.6666666269302368
125730	716	711	1.0	1.0	0.015625	125730$_$3	125730$_$12	0.0	-1.0
125730	720	713	-2.6666667461395264	2.6666667461395264	0.015625	125730$_$7	125730$_$14	0.0	2.6666667461395264
125730	708	711	2.0	2.0	0.015625	125730$_$11	125730$_$12	1.0	-1.0
125730	710	712	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$13	125730$_$15	0.0	1.6666666269302368
125730	720	711	1.0	1.0	0.015625	125730$_$7	125730$_$12	0.0	-1.0
125730	722	718	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$9	125730$_$5	0.0	1.6666666269302368
125730	708	719	1.0	1.0	0.015625	125730$_$11	125730$_$4	1.0	0.0
125730	709	714	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$10	125730$_$1	0.0	1.6666666269302368
125730	708	720	1.0	1.0	0.015625	125730$_$11	125730$_$7	1.0	0.0
125730	720	714	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$7	125730$_$1	0.0	1.6666666269302368
125730	715	711	1.0	1.0	0.015625	125730$_$0	125730$_$12	0.0	-1.0
125730	722	714	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$9	125730$_$1	0.0	1.6666666269302368
125730	717	708	1.3333332538604736	1.3333332538604736	0.015625	125730$_$2	125730$_$11	2.3333332538604736	1.0
125730	709	712	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$10	125730$_$15	0.0	1.6666666269302368
125730	713	714	1.0000001192092896	1.0000001192092896	0.015625	125730$_$14	125730$_$1	2.6666667461395264	1.6666666269302368
125730	708	713	-1.6666667461395264	1.6666667461395264	0.015625	125730$_$11	125730$_$14	1.0	2.6666667461395264
125730	709	711	1.0	1.0	0.015625	125730$_$10	125730$_$12	0.0	-1.0
125730	719	712	-1.6666666269302368	1.6666666269302368	0.015625	125730$_$4	125730$_$15	0.0	1.6666666269302368
125845	727	732	3.0	3.0	0.045454545454545456	125845$_$3	125845$_$6	1.6666666269302368	-1.3333333730697632
125845	732	729	-2.6666667461395264	2.6666667461395264	0.045454545454545456	125845$_$6	125845$_$5	-1.3333333730697632	1.3333333730697632
125845	724	732	2.0	2.0	0.045454545454545456	125845$_$10	125845$_$6	0.6666666865348816	-1.3333333730697632
125845	732	731	-1.6666667461395264	1.6666667461395264	0.045454545454545456	125845$_$6	125845$_$7	-1.3333333730697632	0.3333333432674408
125845	734	730	1.3333333730697632	1.3333333730697632	0.045454545454545456	125845$_$8	125845$_$4	0.6666666865348816	-0.6666666865348816
125845	730	729	-2.0	2.0	0.045454545454545456	125845$_$4	125845$_$5	-0.6666666865348816	1.3333333730697632
125845	733	730	1.6666667461395264	1.6666667461395264	0.045454545454545456	125845$_$9	125845$_$4	1.0	-0.6666666865348816
125845	731	727	-1.3333332538604736	1.3333332538604736	0.045454545454545456	125845$_$7	125845$_$3	0.3333333432674408	1.6666666269302368
125845	727	730	2.3333332538604736	2.3333332538604736	0.045454545454545456	125845$_$3	125845$_$4	1.6666666269302368	-0.6666666865348816
125845	728	727	-1.6666666269302368	1.6666666269302368	0.045454545454545456	125845$_$2	125845$_$3	0.0	1.6666666269302368
125845	729	728	1.3333333730697632	1.3333333730697632	0.045454545454545456	125845$_$5	125845$_$2	1.3333333730697632	0.0
125845	732	725	-2.0	2.0	0.045454545454545456	125845$_$6	125845$_$1	-1.3333333730697632	0.6666666865348816
125845	725	730	1.3333333730697632	1.3333333730697632	0.045454545454545456	125845$_$1	125845$_$4	0.6666666865348816	-0.6666666865348816
125845	732	734	-2.0	2.0	0.045454545454545456	125845$_$6	125845$_$8	-1.3333333730697632	0.6666666865348816
125845	729	731	1.0	1.0	0.045454545454545456	125845$_$5	125845$_$7	1.3333333730697632	0.3333333432674408
125845	732	726	-2.0	2.0	0.045454545454545456	125845$_$6	125845$_$0	-1.3333333730697632	0.6666666865348816
125845	733	728	1.0	1.0	0.045454545454545456	125845$_$9	125845$_$2	1.0	0.0
125845	732	733	-2.3333334922790527	2.3333334922790527	0.045454545454545456	125845$_$6	125845$_$9	-1.3333333730697632	1.0
125845	728	732	1.3333333730697632	1.3333333730697632	0.045454545454545456	125845$_$2	125845$_$6	0.0	-1.3333333730697632
125845	730	724	-1.3333333730697632	1.3333333730697632	0.045454545454545456	125845$_$4	125845$_$10	-0.6666666865348816	0.6666666865348816
125845	731	730	1.0	1.0	0.045454545454545456	125845$_$7	125845$_$4	0.3333333432674408	-0.6666666865348816
125845	730	726	-1.3333333730697632	1.3333333730697632	0.045454545454545456	125845$_$4	125845$_$0	-0.6666666865348816	0.6666666865348816
125895	744	742	2.6666667461395264	2.6666667461395264	0.038461538461538464	125895$_$8	125895$_$6	2.6666667461395264	0.0
125895	735	744	-2.3333334922790527	2.3333334922790527	0.038461538461538464	125895$_$1	125895$_$8	0.3333333432674408	2.6666667461395264
125895	741	742	1.6666666269302368	1.6666666269302368	0.038461538461538464	125895$_$7	125895$_$6	1.6666666269302368	0.0
125895	742	739	-1.3333333730697632	1.3333333730697632	0.038461538461538464	125895$_$6	125895$_$5	0.0	1.3333333730697632
125895	744	737	2.6666667461395264	2.6666667461395264	0.038461538461538464	125895$_$8	125895$_$3	2.6666667461395264	0.0
125895	742	740	-2.0	2.0	0.038461538461538464	125895$_$6	125895$_$4	0.0	2.0
125895	740	738	1.6666666269302368	1.6666666269302368	0.038461538461538464	125895$_$4	125895$_$2	2.0	0.3333333432674408
125895	737	739	-1.3333333730697632	1.3333333730697632	0.038461538461538464	125895$_$3	125895$_$5	0.0	1.3333333730697632
125895	744	738	2.3333334922790527	2.3333334922790527	0.038461538461538464	125895$_$8	125895$_$2	2.6666667461395264	0.3333333432674408
125895	735	736	-1.6666666269302368	1.6666666269302368	0.038461538461538464	125895$_$1	125895$_$0	0.3333333432674408	2.0
125895	739	735	1.0	1.0	0.038461538461538464	125895$_$5	125895$_$1	1.3333333730697632	0.3333333432674408
125895	742	736	-2.0	2.0	0.038461538461538464	125895$_$6	125895$_$0	0.0	2.0
125895	741	737	1.6666666269302368	1.6666666269302368	0.038461538461538464	125895$_$7	125895$_$3	1.6666666269302368	0.0
125895	741	744	-1.0000001192092896	1.0000001192092896	0.038461538461538464	125895$_$7	125895$_$8	1.6666666269302368	2.6666667461395264
125895	743	742	2.3333332538604736	2.3333332538604736	0.038461538461538464	125895$_$9	125895$_$6	2.3333332538604736	0.0
125895	738	743	-1.9999998807907104	1.9999998807907104	0.038461538461538464	125895$_$2	125895$_$9	0.3333333432674408	2.3333332538604736
125895	741	738	1.3333332538604736	1.3333332538604736	0.038461538461538464	125895$_$7	125895$_$2	1.6666666269302368	0.3333333432674408
125895	737	740	-2.0	2.0	0.038461538461538464	125895$_$3	125895$_$4	0.0	2.0
125895	743	735	1.9999998807907104	1.9999998807907104	0.038461538461538464	125895$_$9	125895$_$1	2.3333332538604736	0.3333333432674408
125895	735	741	-1.3333332538604736	1.3333332538604736	0.038461538461538464	125895$_$1	125895$_$7	0.3333333432674408	1.6666666269302368
125895	743	737	2.3333332538604736	2.3333332538604736	0.038461538461538464	125895$_$9	125895$_$3	2.3333332538604736	0.0
125895	735	740	-1.6666666269302368	1.6666666269302368	0.038461538461538464	125895$_$1	125895$_$4	0.3333333432674408	2.0
125895	744	739	1.3333333730697632	1.3333333730697632	0.038461538461538464	125895$_$8	125895$_$5	2.6666667461395264	1.3333333730697632
125895	737	736	-2.0	2.0	0.038461538461538464	125895$_$3	125895$_$0	0.0	2.0
125895	736	738	1.6666666269302368	1.6666666269302368	0.038461538461538464	125895$_$0	125895$_$2	2.0	0.3333333432674408
125895	738	739	-1.0	1.0	0.038461538461538464	125895$_$2	125895$_$5	0.3333333432674408	1.3333333730697632
126542	749	746	3.0	3.0	0.015625	126542$_$15	126542$_$10	0.6666666865348816	-2.3333332538604736
126542	751	749	-2.6666667461395264	2.6666667461395264	0.015625	126542$_$17	126542$_$15	-2.0	0.6666666865348816
126542	754	751	2.0	2.0	0.015625	126542$_$0	126542$_$17	0.0	-2.0
126542	745	753	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$11	126542$_$1	-1.6666666269302368	0.0
126542	762	745	1.3333332538604736	1.3333332538604736	0.015625	126542$_$8	126542$_$11	-0.3333333432674408	-1.6666666269302368
126542	761	749	-2.3333332538604736	2.3333332538604736	0.015625	126542$_$9	126542$_$15	-1.6666666269302368	0.6666666865348816
126542	753	750	1.6666666269302368	1.6666666269302368	0.015625	126542$_$1	126542$_$14	0.0	-1.6666666269302368
126542	746	760	-1.3333332538604736	1.3333332538604736	0.015625	126542$_$10	126542$_$6	-2.3333332538604736	-1.0
126542	755	751	2.0	2.0	0.015625	126542$_$3	126542$_$17	0.0	-2.0
126542	761	755	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$9	126542$_$3	-1.6666666269302368	0.0
126542	760	751	1.0	1.0	0.015625	126542$_$6	126542$_$17	-1.0	-2.0
126542	748	749	-2.0	2.0	0.015625	126542$_$12	126542$_$15	-1.3333333730697632	0.6666666865348816
126542	754	745	1.6666666269302368	1.6666666269302368	0.015625	126542$_$0	126542$_$11	0.0	-1.6666666269302368
126542	761	762	-1.3333332538604736	1.3333332538604736	0.015625	126542$_$9	126542$_$8	-1.6666666269302368	-0.3333333432674408
126542	753	751	2.0	2.0	0.015625	126542$_$1	126542$_$17	0.0	-2.0
126542	747	755	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$13	126542$_$3	-1.6666666269302368	0.0
126542	758	752	1.3333333730697632	1.3333333730697632	0.015625	126542$_$4	126542$_$16	0.0	-1.3333333730697632
126542	752	749	-2.0	2.0	0.015625	126542$_$16	126542$_$15	-1.3333333730697632	0.6666666865348816
126542	756	745	1.6666666269302368	1.6666666269302368	0.015625	126542$_$2	126542$_$11	0.0	-1.6666666269302368
126542	760	756	-1.0	1.0	0.015625	126542$_$6	126542$_$2	-1.0	0.0
126542	758	746	2.3333332538604736	2.3333332538604736	0.015625	126542$_$4	126542$_$10	0.0	-2.3333332538604736
126542	759	753	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$7	126542$_$1	-1.6666666269302368	0.0
126542	758	748	1.3333333730697632	1.3333333730697632	0.015625	126542$_$4	126542$_$12	0.0	-1.3333333730697632
126542	746	754	-2.3333332538604736	2.3333332538604736	0.015625	126542$_$10	126542$_$0	-2.3333332538604736	0.0
126542	749	760	1.6666667461395264	1.6666667461395264	0.015625	126542$_$15	126542$_$6	0.6666666865348816	-1.0
126542	760	755	-1.0	1.0	0.015625	126542$_$6	126542$_$3	-1.0	0.0
126542	749	757	2.0	2.0	0.015625	126542$_$15	126542$_$5	0.6666666865348816	-1.3333333730697632
126542	759	754	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$7	126542$_$0	-1.6666666269302368	0.0
126542	755	748	1.3333333730697632	1.3333333730697632	0.015625	126542$_$3	126542$_$12	0.0	-1.3333333730697632
126542	746	753	-2.3333332538604736	2.3333332538604736	0.015625	126542$_$10	126542$_$1	-2.3333332538604736	0.0
126542	754	750	1.6666666269302368	1.6666666269302368	0.015625	126542$_$0	126542$_$14	0.0	-1.6666666269302368
126542	760	753	-1.0	1.0	0.015625	126542$_$6	126542$_$1	-1.0	0.0
126542	758	751	2.0	2.0	0.015625	126542$_$4	126542$_$17	0.0	-2.0
126542	761	753	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$9	126542$_$1	-1.6666666269302368	0.0
126542	758	757	1.3333333730697632	1.3333333730697632	0.015625	126542$_$4	126542$_$5	0.0	-1.3333333730697632
126542	747	749	-2.3333332538604736	2.3333332538604736	0.015625	126542$_$13	126542$_$15	-1.6666666269302368	0.6666666865348816
126542	762	746	1.9999998807907104	1.9999998807907104	0.015625	126542$_$8	126542$_$10	-0.3333333432674408	-2.3333332538604736
126542	759	762	-1.3333332538604736	1.3333332538604736	0.015625	126542$_$7	126542$_$8	-1.6666666269302368	-0.3333333432674408
126542	749	745	2.3333332538604736	2.3333332538604736	0.015625	126542$_$15	126542$_$11	0.6666666865348816	-1.6666666269302368
126542	745	755	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$11	126542$_$3	-1.6666666269302368	0.0
126542	755	757	1.3333333730697632	1.3333333730697632	0.015625	126542$_$3	126542$_$5	0.0	-1.3333333730697632
126542	751	756	-2.0	2.0	0.015625	126542$_$17	126542$_$2	-2.0	0.0
126542	753	747	1.6666666269302368	1.6666666269302368	0.015625	126542$_$1	126542$_$13	0.0	-1.6666666269302368
126542	757	753	-1.3333333730697632	1.3333333730697632	0.015625	126542$_$5	126542$_$1	-1.3333333730697632	0.0
126542	749	759	2.3333332538604736	2.3333332538604736	0.015625	126542$_$15	126542$_$7	0.6666666865348816	-1.6666666269302368
126542	761	754	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$9	126542$_$0	-1.6666666269302368	0.0
126542	755	752	1.3333333730697632	1.3333333730697632	0.015625	126542$_$3	126542$_$16	0.0	-1.3333333730697632
126542	746	756	-2.3333332538604736	2.3333332538604736	0.015625	126542$_$10	126542$_$2	-2.3333332538604736	0.0
126542	758	759	1.6666666269302368	1.6666666269302368	0.015625	126542$_$4	126542$_$7	0.0	-1.6666666269302368
126542	752	753	-1.3333333730697632	1.3333333730697632	0.015625	126542$_$16	126542$_$1	-1.3333333730697632	0.0
126542	755	746	2.3333332538604736	2.3333332538604736	0.015625	126542$_$3	126542$_$10	0.0	-2.3333332538604736
126542	747	758	-1.6666666269302368	1.6666666269302368	0.015625	126542$_$13	126542$_$4	-1.6666666269302368	0.0
126542	762	750	1.3333332538604736	1.3333332538604736	0.015625	126542$_$8	126542$_$14	-0.3333333432674408	-1.6666666269302368
126542	750	749	-2.3333332538604736	2.3333332538604736	0.015625	126542$_$14	126542$_$15	-1.6666666269302368	0.6666666865348816
126542	756	747	1.6666666269302368	1.6666666269302368	0.015625	126542$_$2	126542$_$13	0.0	-1.6666666269302368
126542	748	754	-1.3333333730697632	1.3333333730697632	0.015625	126542$_$12	126542$_$0	-1.3333333730697632	0.0
126542	758	750	1.6666666269302368	1.6666666269302368	0.015625	126542$_$4	126542$_$14	0.0	-1.6666666269302368
126542	748	762	-1.0	1.0	0.015625	126542$_$12	126542$_$8	-1.3333333730697632	-0.3333333432674408
126542	758	761	1.6666666269302368	1.6666666269302368	0.015625	126542$_$4	126542$_$9	0.0	-1.6666666269302368
126542	757	756	-1.3333333730697632	1.3333333730697632	0.015625	126542$_$5	126542$_$2	-1.3333333730697632	0.0
126542	762	751	1.6666666269302368	1.6666666269302368	0.015625	126542$_$8	126542$_$17	-0.3333333432674408	-2.0
126542	748	753	-1.3333333730697632	1.3333333730697632	0.015625	126542$_$12	126542$_$1	-1.3333333730697632	0.0
126542	756	759	1.6666666269302368	1.6666666269302368	0.015625	126542$_$2	126542$_$7	0.0	-1.6666666269302368
126542	757	762	-1.0	1.0	0.015625	126542$_$5	126542$_$8	-1.3333333730697632	-0.3333333432674408
126831	772	768	3.3333332538604736	3.3333332538604736	0.015625	126831$_$0	126831$_$14	0.3333333432674408	-3.0
126831	763	772	-2.6666665077209473	2.6666665077209473	0.015625	126831$_$11	126831$_$0	-2.3333332538604736	0.3333333432674408
126831	769	770	2.3333332538604736	2.3333332538604736	0.015625	126831$_$17	126831$_$16	0.0	-2.3333332538604736
126831	773	769	-1.6666666269302368	1.6666666269302368	0.015625	126831$_$3	126831$_$17	-1.6666666269302368	0.0
126831	775	766	1.3333332538604736	1.3333332538604736	0.015625	126831$_$5	126831$_$12	-1.0	-2.3333332538604736
126831	768	774	-3.0	3.0	0.015625	126831$_$14	126831$_$2	-3.0	0.0
126831	772	770	2.6666665077209473	2.6666665077209473	0.015625	126831$_$0	126831$_$16	0.3333333432674408	-2.3333332538604736
126831	780	772	-2.0	2.0	0.015625	126831$_$8	126831$_$0	-1.6666666269302368	0.3333333432674408
126831	774	773	1.6666666269302368	1.6666666269302368	0.015625	126831$_$2	126831$_$3	0.0	-1.6666666269302368
126831	776	772	-1.0	1.0	0.015625	126831$_$4	126831$_$0	-0.6666666865348816	0.3333333432674408
126831	769	768	3.0	3.0	0.015625	126831$_$17	126831$_$14	0.0	-3.0
126831	764	772	-2.6666665077209473	2.6666665077209473	0.015625	126831$_$10	126831$_$0	-2.3333332538604736	0.3333333432674408
126831	774	763	2.3333332538604736	2.3333332538604736	0.015625	126831$_$2	126831$_$11	0.0	-2.3333332538604736
126831	766	776	-1.6666665077209473	1.6666665077209473	0.015625	126831$_$12	126831$_$4	-2.3333332538604736	-0.6666666865348816
126831	772	779	1.3333333730697632	1.3333333730697632	0.015625	126831$_$0	126831$_$9	0.3333333432674408	-1.0
126831	766	772	-2.6666665077209473	2.6666665077209473	0.015625	126831$_$12	126831$_$0	-2.3333332538604736	0.3333333432674408
126831	772	777	2.3333332538604736	2.3333332538604736	0.015625	126831$_$0	126831$_$7	0.3333333432674408	-2.0
126831	770	776	-1.6666665077209473	1.6666665077209473	0.015625	126831$_$16	126831$_$4	-2.3333332538604736	-0.6666666865348816
126831	779	766	1.3333332538604736	1.3333332538604736	0.015625	126831$_$9	126831$_$12	-1.0	-2.3333332538604736
126831	767	772	-2.6666665077209473	2.6666665077209473	0.015625	126831$_$15	126831$_$0	-2.3333332538604736	0.3333333432674408
126831	769	767	2.3333332538604736	2.3333332538604736	0.015625	126831$_$17	126831$_$15	0.0	-2.3333332538604736
126831	780	769	-1.6666666269302368	1.6666666269302368	0.015625	126831$_$8	126831$_$17	-1.6666666269302368	0.0
126831	774	765	1.3333333730697632	1.3333333730697632	0.015625	126831$_$2	126831$_$13	0.0	-1.3333333730697632
126831	768	776	-2.3333332538604736	2.3333332538604736	0.015625	126831$_$14	126831$_$4	-3.0	-0.6666666865348816
126831	776	764	1.6666665077209473	1.6666665077209473	0.015625	126831$_$4	126831$_$10	-0.6666666865348816	-2.3333332538604736
126831	768	777	-1.0	1.0	0.015625	126831$_$14	126831$_$7	-3.0	-2.0
126831	774	770	2.3333332538604736	2.3333332538604736	0.015625	126831$_$2	126831$_$16	0.0	-2.3333332538604736
126831	768	778	-1.6666666269302368	1.6666666269302368	0.015625	126831$_$14	126831$_$6	-3.0	-1.3333333730697632
126831	775	764	1.3333332538604736	1.3333332538604736	0.015625	126831$_$5	126831$_$10	-1.0	-2.3333332538604736
126831	768	775	-2.0	2.0	0.015625	126831$_$14	126831$_$5	-3.0	-1.0
126831	769	771	1.6666666269302368	1.6666666269302368	0.015625	126831$_$17	126831$_$1	0.0	-1.6666666269302368
126831	770	775	-1.3333332538604736	1.3333332538604736	0.015625	126831$_$16	126831$_$5	-2.3333332538604736	-1.0
126831	774	766	2.3333332538604736	2.3333332538604736	0.015625	126831$_$2	126831$_$12	0.0	-2.3333332538604736
126831	771	774	-1.6666666269302368	1.6666666269302368	0.015625	126831$_$1	126831$_$2	-1.6666666269302368	0.0
126831	779	764	1.3333332538604736	1.3333332538604736	0.015625	126831$_$9	126831$_$10	-1.0	-2.3333332538604736
126831	764	774	-2.3333332538604736	2.3333332538604736	0.015625	126831$_$10	126831$_$2	-2.3333332538604736	0.0
126831	772	765	1.6666667461395264	1.6666667461395264	0.015625	126831$_$0	126831$_$13	0.3333333432674408	-1.3333333730697632
126831	775	774	-1.0	1.0	0.015625	126831$_$5	126831$_$2	-1.0	0.0
126831	772	773	2.0	2.0	0.015625	126831$_$0	126831$_$3	0.3333333432674408	-1.6666666269302368
126831	778	772	-1.6666667461395264	1.6666667461395264	0.015625	126831$_$6	126831$_$0	-1.3333333730697632	0.3333333432674408
126831	769	775	1.0	1.0	0.015625	126831$_$17	126831$_$5	0.0	-1.0
126831	777	769	-2.0	2.0	0.015625	126831$_$7	126831$_$17	-2.0	0.0
126831	765	768	1.6666666269302368	1.6666666269302368	0.015625	126831$_$13	126831$_$14	-1.3333333730697632	-3.0
126831	767	779	-1.3333332538604736	1.3333332538604736	0.015625	126831$_$15	126831$_$9	-2.3333332538604736	-1.0
126831	774	767	2.3333332538604736	2.3333332538604736	0.015625	126831$_$2	126831$_$15	0.0	-2.3333332538604736
126831	767	776	-1.6666665077209473	1.6666665077209473	0.015625	126831$_$15	126831$_$4	-2.3333332538604736	-0.6666666865348816
126831	775	777	1.0	1.0	0.015625	126831$_$5	126831$_$7	-1.0	-2.0
126831	771	772	-2.0	2.0	0.015625	126831$_$1	126831$_$0	-1.6666666269302368	0.3333333432674408
126831	774	780	1.6666666269302368	1.6666666269302368	0.015625	126831$_$2	126831$_$8	0.0	-1.6666666269302368
126831	777	776	-1.3333332538604736	1.3333332538604736	0.015625	126831$_$7	126831$_$4	-2.0	-0.6666666865348816
126831	774	777	2.0	2.0	0.015625	126831$_$2	126831$_$7	0.0	-2.0
126831	763	776	-1.6666665077209473	1.6666665077209473	0.015625	126831$_$11	126831$_$4	-2.3333332538604736	-0.6666666865348816
126831	769	765	1.3333333730697632	1.3333333730697632	0.015625	126831$_$17	126831$_$13	0.0	-1.3333333730697632
126831	763	769	-2.3333332538604736	2.3333332538604736	0.015625	126831$_$11	126831$_$17	-2.3333332538604736	0.0
126831	774	779	1.0	1.0	0.015625	126831$_$2	126831$_$9	0.0	-1.0
126831	766	769	-2.3333332538604736	2.3333332538604736	0.015625	126831$_$12	126831$_$17	-2.3333332538604736	0.0
126831	780	768	1.3333333730697632	1.3333333730697632	0.015625	126831$_$8	126831$_$14	-1.6666666269302368	-3.0
126831	768	779	-2.0	2.0	0.015625	126831$_$14	126831$_$9	-3.0	-1.0
126831	772	775	1.3333333730697632	1.3333333730697632	0.015625	126831$_$0	126831$_$5	0.3333333432674408	-1.0
126831	764	769	-2.3333332538604736	2.3333332538604736	0.015625	126831$_$10	126831$_$17	-2.3333332538604736	0.0
126831	774	778	1.3333333730697632	1.3333333730697632	0.015625	126831$_$2	126831$_$6	0.0	-1.3333333730697632
126831	768	773	-1.3333333730697632	1.3333333730697632	0.015625	126831$_$14	126831$_$3	-3.0	-1.6666666269302368
126831	775	767	1.3333332538604736	1.3333332538604736	0.015625	126831$_$5	126831$_$15	-1.0	-2.3333332538604736
126831	770	779	-1.3333332538604736	1.3333332538604736	0.015625	126831$_$16	126831$_$9	-2.3333332538604736	-1.0
127470	787	793	2.0	2.0	0.027777777777777776	127470$_$2	127470$_$8	0.0	-2.0
127470	793	788	-1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$8	127470$_$5	-2.0	-0.3333333432674408
127470	785	781	1.0	1.0	0.027777777777777776	127470$_$0	127470$_$11	0.0	-1.0
127470	793	785	-2.0	2.0	0.027777777777777776	127470$_$8	127470$_$0	-2.0	0.0
127470	784	791	1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$1	127470$_$6	0.0	-1.6666666269302368
127470	790	787	-1.0	1.0	0.027777777777777776	127470$_$7	127470$_$2	-1.0	0.0
127470	784	793	2.0	2.0	0.027777777777777776	127470$_$1	127470$_$8	0.0	-2.0
127470	793	783	-1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$8	127470$_$12	-2.0	-0.3333333432674408
127470	784	790	1.0	1.0	0.027777777777777776	127470$_$1	127470$_$7	0.0	-1.0
127470	793	782	-2.0	2.0	0.027777777777777776	127470$_$8	127470$_$10	-2.0	0.0
127470	786	793	1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$3	127470$_$8	-0.3333333432674408	-2.0
127470	793	792	-1.0	1.0	0.027777777777777776	127470$_$8	127470$_$9	-2.0	-1.0
127470	782	791	1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$10	127470$_$6	0.0	-1.6666666269302368
127470	792	785	-1.0	1.0	0.027777777777777776	127470$_$9	127470$_$0	-1.0	0.0
127470	785	791	1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$0	127470$_$6	0.0	-1.6666666269302368
127470	789	788	-1.0	1.0	0.027777777777777776	127470$_$4	127470$_$5	-1.3333333730697632	-0.3333333432674408
127470	787	791	1.6666666269302368	1.6666666269302368	0.027777777777777776	127470$_$2	127470$_$6	0.0	-1.6666666269302368
127470	791	788	-1.3333332538604736	1.3333332538604736	0.027777777777777776	127470$_$6	127470$_$5	-1.6666666269302368	-0.3333333432674408
127470	790	793	1.0	1.0	0.027777777777777776	127470$_$7	127470$_$8	-1.0	-2.0
127470	781	784	-1.0	1.0	0.027777777777777776	127470$_$11	127470$_$1	-1.0	0.0
127470	787	792	1.0	1.0	0.027777777777777776	127470$_$2	127470$_$9	0.0	-1.0
127470	793	781	-1.0	1.0	0.027777777777777776	127470$_$8	127470$_$11	-2.0	-1.0
