sample_id,video_id,train_index
4Vl6AeEkAg4$_$3,4Vl6AeEkAg4,5329
4Z47qIrVil4$_$0,4Z47qIrVil4,5334
4Z47qIrVil4$_$4,4Z47qIrVil4,5335
4ZhIx2ozUIE$_$1,4ZhIx2ozUIE,5336
4ZhIx2ozUIE$_$8,4ZhIx2ozUIE,5337
4ZhIx2ozUIE$_$12,4ZhIx2ozUIE,5338
4ZhIx2ozUIE$_$5,4ZhIx2ozUIE,5339
4iw1jTY-X3A$_$12,4iw1jTY-X3A,5377
4iw1jTY-X3A$_$14,4iw1jTY-X3A,5378
4iw1jTY-X3A$_$1,4iw1jTY-X3A,5379
4iw1jTY-X3A$_$0,4iw1jTY-X3A,5380
4iw1jTY-X3A$_$3,4iw1jTY-X3A,5381
4iw1jTY-X3A$_$4,4iw1jTY-X3A,5382
4iw1jTY-X3A$_$7,4iw1jTY-X3A,5383
4iw1jTY-X3A$_$6,4iw1jTY-X3A,5384
4iw1jTY-X3A$_$9,4iw1jTY-X3A,5385
4iw1jTY-X3A$_$8,4iw1jTY-X3A,5386
4qVvLLFEYnk$_$0,4qVvLLFEYnk,5434
4qjz4BQCZyM$_$0,4qjz4BQCZyM,5435
4qjz4BQCZyM$_$5,4qjz4BQCZyM,5436
52839$_$11,52839,5504
52839$_$10,52839,5505
52839$_$13,52839,5506
52839$_$12,52839,5507
52839$_$1,52839,5508
52839$_$0,52839,5509
52839$_$3,52839,5510
52839$_$2,52839,5511
52839$_$5,52839,5512
52839$_$4,52839,5513
52839$_$7,52839,5514
52839$_$6,52839,5515
52839$_$9,52839,5516
52839$_$8,52839,5517
55156$_$11,55156,5532
55156$_$10,55156,5533
55156$_$12,55156,5534
55156$_$1,55156,5535
55156$_$0,55156,5536
55156$_$3,55156,5537
55156$_$2,55156,5538
55156$_$5,55156,5539
55156$_$4,55156,5540
55156$_$7,55156,5541
55156$_$6,55156,5542
55156$_$9,55156,5543
55156$_$8,55156,5544
5F-KEGK9eXo$_$0,5F-KEGK9eXo,5614
5F-KEGK9eXo$_$4,5F-KEGK9eXo,5615
5Fs_7A_V2kA$_$9,5Fs_7A_V2kA,5619
5Fs_7A_V2kA$_$1,5Fs_7A_V2kA,5620
5Fs_7A_V2kA$_$3,5Fs_7A_V2kA,5621
5Fs_7A_V2kA$_$4,5Fs_7A_V2kA,5622
5Fs_7A_V2kA$_$7,5Fs_7A_V2kA,5623
5IhAgV0Bf_4$_$2,5IhAgV0Bf_4,5627
5IhAgV0Bf_4$_$5,5IhAgV0Bf_4,5628
5IhAgV0Bf_4$_$7,5IhAgV0Bf_4,5629
5OXuBO5buF8$_$8,5OXuBO5buF8,5637
5OXuBO5buF8$_$3,5OXuBO5buF8,5638
5OXuBO5buF8$_$6,5OXuBO5buF8,5639
5QXHyL3BMto$_$1,5QXHyL3BMto,5644
5QXHyL3BMto$_$4,5QXHyL3BMto,5645
5R5fDxZUL8M$_$11,5R5fDxZUL8M,5646
5R5fDxZUL8M$_$10,5R5fDxZUL8M,5647
5R5fDxZUL8M$_$13,5R5fDxZUL8M,5648
5R5fDxZUL8M$_$12,5R5fDxZUL8M,5649
5R5fDxZUL8M$_$2,5R5fDxZUL8M,5650
5R5fDxZUL8M$_$5,5R5fDxZUL8M,5651
5R5fDxZUL8M$_$4,5R5fDxZUL8M,5652
5R5fDxZUL8M$_$7,5R5fDxZUL8M,5653
5RVF_3YBUVI$_$0,5RVF_3YBUVI,5654
5Tqu1IXJjGY$_$0,5Tqu1IXJjGY,5655
5Tqu1IXJjGY$_$3,5Tqu1IXJjGY,5656
5Tqu1IXJjGY$_$4,5Tqu1IXJjGY,5657
5Tqu1IXJjGY$_$7,5Tqu1IXJjGY,5658
5Tqu1IXJjGY$_$6,5Tqu1IXJjGY,5659
5YnYGjrhzF4$_$1,5YnYGjrhzF4,5669
5YnYGjrhzF4$_$0,5YnYGjrhzF4,5670
5YnYGjrhzF4$_$3,5YnYGjrhzF4,5671
5YnYGjrhzF4$_$2,5YnYGjrhzF4,5672
5YnYGjrhzF4$_$5,5YnYGjrhzF4,5673
5YnYGjrhzF4$_$4,5YnYGjrhzF4,5674
5YnYGjrhzF4$_$7,5YnYGjrhzF4,5675
5YnYGjrhzF4$_$6,5YnYGjrhzF4,5676
5YnYGjrhzF4$_$9,5YnYGjrhzF4,5677
5YnYGjrhzF4$_$8,5YnYGjrhzF4,5678
5eA5HpyFsIk$_$1,5eA5HpyFsIk,5679
5eA5HpyFsIk$_$0,5eA5HpyFsIk,5680
5oEuiBPUTYc$_$11,5oEuiBPUTYc,5683
5oEuiBPUTYc$_$10,5oEuiBPUTYc,5684
5oEuiBPUTYc$_$2,5oEuiBPUTYc,5685
5oEuiBPUTYc$_$5,5oEuiBPUTYc,5686
5oEuiBPUTYc$_$6,5oEuiBPUTYc,5687
5oEuiBPUTYc$_$9,5oEuiBPUTYc,5688
5tV5rZZJDCE$_$0,5tV5rZZJDCE,5718
5tV5rZZJDCE$_$3,5tV5rZZJDCE,5719
5tV5rZZJDCE$_$4,5tV5rZZJDCE,5720
5tV5rZZJDCE$_$7,5tV5rZZJDCE,5721
5tV5rZZJDCE$_$6,5tV5rZZJDCE,5722
5wpCKY2U1NE$_$10,5wpCKY2U1NE,5723
5wpCKY2U1NE$_$1,5wpCKY2U1NE,5724
5wpCKY2U1NE$_$0,5wpCKY2U1NE,5725
5wpCKY2U1NE$_$5,5wpCKY2U1NE,5726
5wpCKY2U1NE$_$4,5wpCKY2U1NE,5727
5wpCKY2U1NE$_$7,5wpCKY2U1NE,5728
5wpCKY2U1NE$_$9,5wpCKY2U1NE,5729
5wpCKY2U1NE$_$8,5wpCKY2U1NE,5730
60Qw70Rd9Yg$_$9,60Qw70Rd9Yg,5749
60Qw70Rd9Yg$_$7,60Qw70Rd9Yg,5750
60Qw70Rd9Yg$_$6,60Qw70Rd9Yg,5751
69707$_$1,69707,5770
69707$_$0,69707,5771
69707$_$3,69707,5772
69707$_$2,69707,5773
69707$_$5,69707,5774
69707$_$4,69707,5775
69707$_$7,69707,5776
69707$_$6,69707,5777
6E-yr6nPxGA$_$15,6E-yr6nPxGA,5783
6E-yr6nPxGA$_$12,6E-yr6nPxGA,5784
6E-yr6nPxGA$_$5,6E-yr6nPxGA,5785
6E-yr6nPxGA$_$17,6E-yr6nPxGA,5786
6G8JJ69aN6o$_$1,6G8JJ69aN6o,5787
6G8JJ69aN6o$_$3,6G8JJ69aN6o,5788
6G8JJ69aN6o$_$2,6G8JJ69aN6o,5789
6G8JJ69aN6o$_$5,6G8JJ69aN6o,5790
6G8JJ69aN6o$_$4,6G8JJ69aN6o,5791
6G8JJ69aN6o$_$7,6G8JJ69aN6o,5792
6G8JJ69aN6o$_$8,6G8JJ69aN6o,5793
6IUj6jyoTl0$_$0,6IUj6jyoTl0,5794
6IUj6jyoTl0$_$2,6IUj6jyoTl0,5795
6IUj6jyoTl0$_$4,6IUj6jyoTl0,5796
6J_yzh1LNAE$_$0,6J_yzh1LNAE,5797
6J_yzh1LNAE$_$2,6J_yzh1LNAE,5798
6MloL1gIccs$_$10,6MloL1gIccs,5806
6MloL1gIccs$_$13,6MloL1gIccs,5807
6MloL1gIccs$_$12,6MloL1gIccs,5808
6MloL1gIccs$_$15,6MloL1gIccs,5809
6MloL1gIccs$_$16,6MloL1gIccs,5810
6MloL1gIccs$_$1,6MloL1gIccs,5811
6MloL1gIccs$_$3,6MloL1gIccs,5812
6MloL1gIccs$_$4,6MloL1gIccs,5813
6MloL1gIccs$_$6,6MloL1gIccs,5814
6MloL1gIccs$_$9,6MloL1gIccs,5815
6MloL1gIccs$_$8,6MloL1gIccs,5816
6PLlauWxF5E$_$0,6PLlauWxF5E,5817
6PLlauWxF5E$_$2,6PLlauWxF5E,5818
6TDXQtGUNEs$_$11,6TDXQtGUNEs,5822
6TDXQtGUNEs$_$12,6TDXQtGUNEs,5823
6TDXQtGUNEs$_$17,6TDXQtGUNEs,5824
6TDXQtGUNEs$_$22,6TDXQtGUNEs,5825
6TDXQtGUNEs$_$16,6TDXQtGUNEs,5826
6TDXQtGUNEs$_$19,6TDXQtGUNEs,5827
6TDXQtGUNEs$_$2,6TDXQtGUNEs,5828
6TDXQtGUNEs$_$4,6TDXQtGUNEs,5829
6TDXQtGUNEs$_$7,6TDXQtGUNEs,5830
6TDXQtGUNEs$_$6,6TDXQtGUNEs,5831
6TDXQtGUNEs$_$8,6TDXQtGUNEs,5832
6TDXQtGUNEs$_$21,6TDXQtGUNEs,5833
6TKaGMkO69E$_$2,6TKaGMkO69E,5834
6TKaGMkO69E$_$4,6TKaGMkO69E,5835
6TKaGMkO69E$_$6,6TKaGMkO69E,5836
6UV6ktwbLoo$_$1,6UV6ktwbLoo,5837
6UV6ktwbLoo$_$0,6UV6ktwbLoo,5838
6UV6ktwbLoo$_$3,6UV6ktwbLoo,5839
6UV6ktwbLoo$_$2,6UV6ktwbLoo,5840
6Vg10LxmWUY$_$1,6Vg10LxmWUY,5841
6Vg10LxmWUY$_$0,6Vg10LxmWUY,5842
6Vg10LxmWUY$_$3,6Vg10LxmWUY,5843
6Vg10LxmWUY$_$2,6Vg10LxmWUY,5844
6Vg10LxmWUY$_$4,6Vg10LxmWUY,5845
6WDchK7TuL8$_$1,6WDchK7TuL8,5846
6WDchK7TuL8$_$0,6WDchK7TuL8,5847
6WDchK7TuL8$_$3,6WDchK7TuL8,5848
6YNAmRjpxlA$_$1,6YNAmRjpxlA,5849
6YNAmRjpxlA$_$0,6YNAmRjpxlA,5850
6YNAmRjpxlA$_$5,6YNAmRjpxlA,5851
6YNAmRjpxlA$_$6,6YNAmRjpxlA,5852
6c7vAwDSVGc$_$1,6c7vAwDSVGc,5858
6c7vAwDSVGc$_$2,6c7vAwDSVGc,5859
6q5uKCgairk$_$11,6q5uKCgairk,5874
6q5uKCgairk$_$10,6q5uKCgairk,5875
6q5uKCgairk$_$13,6q5uKCgairk,5876
6q5uKCgairk$_$12,6q5uKCgairk,5877
6q5uKCgairk$_$1,6q5uKCgairk,5878
6q5uKCgairk$_$0,6q5uKCgairk,5879
6q5uKCgairk$_$3,6q5uKCgairk,5880
6q5uKCgairk$_$2,6q5uKCgairk,5881
6q5uKCgairk$_$5,6q5uKCgairk,5882
6q5uKCgairk$_$4,6q5uKCgairk,5883
6q5uKCgairk$_$7,6q5uKCgairk,5884
6q5uKCgairk$_$6,6q5uKCgairk,5885
6q5uKCgairk$_$9,6q5uKCgairk,5886
6q5uKCgairk$_$8,6q5uKCgairk,5887
6qmReTSoz0E$_$1,6qmReTSoz0E,5889
6rkV4QRcVnk$_$0,6rkV4QRcVnk,5890
6rkV4QRcVnk$_$3,6rkV4QRcVnk,5891
6rkV4QRcVnk$_$2,6rkV4QRcVnk,5892
6rkV4QRcVnk$_$5,6rkV4QRcVnk,5893
6rkV4QRcVnk$_$4,6rkV4QRcVnk,5894
6rkV4QRcVnk$_$6,6rkV4QRcVnk,5895
6rkV4QRcVnk$_$8,6rkV4QRcVnk,5896
6vbd4o5rIjM$_$10,6vbd4o5rIjM,5908
6vbd4o5rIjM$_$13,6vbd4o5rIjM,5909
6vbd4o5rIjM$_$12,6vbd4o5rIjM,5910
6vbd4o5rIjM$_$3,6vbd4o5rIjM,5911
6vbd4o5rIjM$_$2,6vbd4o5rIjM,5912
6vbd4o5rIjM$_$7,6vbd4o5rIjM,5913
6vbd4o5rIjM$_$6,6vbd4o5rIjM,5914
70710$_$1,70710,5954
70710$_$0,70710,5955
70710$_$3,70710,5956
70710$_$2,70710,5957
708sewcSXVY$_$0,708sewcSXVY,5958
708sewcSXVY$_$3,708sewcSXVY,5959
708sewcSXVY$_$5,708sewcSXVY,5960
72017$_$11,72017,5961
72017$_$10,72017,5962
72017$_$13,72017,5963
72017$_$12,72017,5964
72017$_$1,72017,5965
72017$_$0,72017,5966
72017$_$3,72017,5967
72017$_$2,72017,5968
72017$_$5,72017,5969
72017$_$4,72017,5970
72017$_$7,72017,5971
72017$_$6,72017,5972
72017$_$9,72017,5973
72017$_$8,72017,5974
73447$_$11,73447,6008
73447$_$10,73447,6009
73447$_$13,73447,6010
73447$_$12,73447,6011
73447$_$15,73447,6012
73447$_$14,73447,6013
73447$_$17,73447,6014
73447$_$16,73447,6015
73447$_$1,73447,6016
73447$_$0,73447,6017
73447$_$3,73447,6018
73447$_$2,73447,6019
73447$_$5,73447,6020
73447$_$4,73447,6021
73447$_$7,73447,6022
73447$_$6,73447,6023
73447$_$9,73447,6024
73447$_$8,73447,6025
74184$_$11,74184,6050
74184$_$10,74184,6051
74184$_$13,74184,6052
74184$_$12,74184,6053
74184$_$14,74184,6054
74184$_$1,74184,6055
74184$_$0,74184,6056
74184$_$5,74184,6057
74184$_$4,74184,6058
74184$_$7,74184,6059
74184$_$6,74184,6060
74184$_$9,74184,6061
74184$_$8,74184,6062
75938$_$1,75938,6075
75938$_$0,75938,6076
75938$_$3,75938,6077
75938$_$2,75938,6078
75938$_$5,75938,6079
75938$_$4,75938,6080
75938$_$7,75938,6081
75938$_$6,75938,6082
75938$_$9,75938,6083
75938$_$8,75938,6084
76124$_$10,76124,6085
76124$_$1,76124,6086
76124$_$0,76124,6087
76124$_$3,76124,6088
76124$_$2,76124,6089
76124$_$5,76124,6090
76124$_$4,76124,6091
76124$_$7,76124,6092
76124$_$6,76124,6093
76124$_$9,76124,6094
76124$_$8,76124,6095
79934$_$0,79934,6122
79934$_$3,79934,6123
79934$_$2,79934,6124
79934$_$5,79934,6125
79934$_$4,79934,6126
79934$_$7,79934,6127
79934$_$6,79934,6128
7CLe7PZtna4$_$8,7CLe7PZtna4,6149
7CLe7PZtna4$_$6,7CLe7PZtna4,6150
7U_z0JfleAw$_$2,7U_z0JfleAw,6172
7U_z0JfleAw$_$8,7U_z0JfleAw,6173
7U_z0JfleAw$_$12,7U_z0JfleAw,6174
7U_z0JfleAw$_$15,7U_z0JfleAw,6175
7U_z0JfleAw$_$6,7U_z0JfleAw,6176
7Vp6Lvin1rA$_$12,7Vp6Lvin1rA,6198
7Vp6Lvin1rA$_$15,7Vp6Lvin1rA,6199
7Vp6Lvin1rA$_$4,7Vp6Lvin1rA,6200
7Vp6Lvin1rA$_$14,7Vp6Lvin1rA,6201
7Vp6Lvin1rA$_$6,7Vp6Lvin1rA,6202
7eWclVCXOtk$_$1,7eWclVCXOtk,6250
7eWclVCXOtk$_$0,7eWclVCXOtk,6251
7eWclVCXOtk$_$3,7eWclVCXOtk,6252
7eWclVCXOtk$_$2,7eWclVCXOtk,6253
7eWclVCXOtk$_$4,7eWclVCXOtk,6254
7eWclVCXOtk$_$7,7eWclVCXOtk,6255
7eWclVCXOtk$_$6,7eWclVCXOtk,6256
7eWclVCXOtk$_$8,7eWclVCXOtk,6257
7fPYpqzw1iY$_$12,7fPYpqzw1iY,6258
7fPYpqzw1iY$_$15,7fPYpqzw1iY,6259
7hSWYI99-24$_$0,7hSWYI99-24,6260
7hSWYI99-24$_$3,7hSWYI99-24,6261
7hSWYI99-24$_$5,7hSWYI99-24,6262
7hSWYI99-24$_$4,7hSWYI99-24,6263
7hSWYI99-24$_$6,7hSWYI99-24,6264
7oFimEZJQ_A$_$1,7oFimEZJQ_A,6272
7oFimEZJQ_A$_$5,7oFimEZJQ_A,6273
7oFimEZJQ_A$_$4,7oFimEZJQ_A,6274
7oFimEZJQ_A$_$6,7oFimEZJQ_A,6275
7rMLN0KKE5k$_$24,7rMLN0KKE5k,6283
7rMLN0KKE5k$_$25,7rMLN0KKE5k,6284
7rMLN0KKE5k$_$26,7rMLN0KKE5k,6285
7rMLN0KKE5k$_$27,7rMLN0KKE5k,6286
7rMLN0KKE5k$_$20,7rMLN0KKE5k,6287
7rMLN0KKE5k$_$21,7rMLN0KKE5k,6288
7rMLN0KKE5k$_$22,7rMLN0KKE5k,6289
7rMLN0KKE5k$_$23,7rMLN0KKE5k,6290
7rMLN0KKE5k$_$28,7rMLN0KKE5k,6291
7rMLN0KKE5k$_$29,7rMLN0KKE5k,6292
7rMLN0KKE5k$_$1,7rMLN0KKE5k,6293
7rMLN0KKE5k$_$0,7rMLN0KKE5k,6294
7rMLN0KKE5k$_$3,7rMLN0KKE5k,6295
7rMLN0KKE5k$_$2,7rMLN0KKE5k,6296
7rMLN0KKE5k$_$7,7rMLN0KKE5k,6297
7rMLN0KKE5k$_$6,7rMLN0KKE5k,6298
7rMLN0KKE5k$_$9,7rMLN0KKE5k,6299
7rMLN0KKE5k$_$11,7rMLN0KKE5k,6300
7rMLN0KKE5k$_$10,7rMLN0KKE5k,6301
7rMLN0KKE5k$_$13,7rMLN0KKE5k,6302
7rMLN0KKE5k$_$12,7rMLN0KKE5k,6303
7rMLN0KKE5k$_$15,7rMLN0KKE5k,6304
7rMLN0KKE5k$_$14,7rMLN0KKE5k,6305
7rMLN0KKE5k$_$19,7rMLN0KKE5k,6306
7rMLN0KKE5k$_$18,7rMLN0KKE5k,6307
7rMLN0KKE5k$_$31,7rMLN0KKE5k,6308
7rMLN0KKE5k$_$30,7rMLN0KKE5k,6309
7rMLN0KKE5k$_$33,7rMLN0KKE5k,6310
7rMLN0KKE5k$_$32,7rMLN0KKE5k,6311
7vJy1zbopJ8$_$5,7vJy1zbopJ8,6320
7xiu1tAJ2d8$_$11,7xiu1tAJ2d8,6322
7xiu1tAJ2d8$_$13,7xiu1tAJ2d8,6323
7xiu1tAJ2d8$_$15,7xiu1tAJ2d8,6324
7xiu1tAJ2d8$_$14,7xiu1tAJ2d8,6325
7xiu1tAJ2d8$_$16,7xiu1tAJ2d8,6326
7xiu1tAJ2d8$_$18,7xiu1tAJ2d8,6327
7xiu1tAJ2d8$_$1,7xiu1tAJ2d8,6328
7xiu1tAJ2d8$_$3,7xiu1tAJ2d8,6329
7xiu1tAJ2d8$_$5,7xiu1tAJ2d8,6330
7xiu1tAJ2d8$_$4,7xiu1tAJ2d8,6331
7xiu1tAJ2d8$_$9,7xiu1tAJ2d8,6332
7xiu1tAJ2d8$_$8,7xiu1tAJ2d8,6333
80627$_$11,80627,6347
80627$_$10,80627,6348
80627$_$13,80627,6349
80627$_$12,80627,6350
80627$_$1,80627,6351
80627$_$0,80627,6352
80627$_$3,80627,6353
80627$_$2,80627,6354
80627$_$5,80627,6355
80627$_$4,80627,6356
80627$_$7,80627,6357
80627$_$6,80627,6358
80627$_$9,80627,6359
80627$_$8,80627,6360
80866$_$11,80866,6361
80866$_$10,80866,6362
80866$_$13,80866,6363
80866$_$12,80866,6364
80866$_$15,80866,6365
80866$_$14,80866,6366
80866$_$16,80866,6367
80866$_$1,80866,6368
80866$_$0,80866,6369
80866$_$3,80866,6370
80866$_$2,80866,6371
80866$_$5,80866,6372
80866$_$4,80866,6373
80866$_$7,80866,6374
80866$_$6,80866,6375
80866$_$9,80866,6376
80866$_$8,80866,6377
81538$_$11,81538,6395
81538$_$10,81538,6396
81538$_$1,81538,6397
81538$_$0,81538,6398
81538$_$3,81538,6399
81538$_$2,81538,6400
81538$_$5,81538,6401
81538$_$4,81538,6402
81538$_$7,81538,6403
81538$_$6,81538,6404
81538$_$9,81538,6405
81538$_$8,81538,6406
81668$_$1,81668,6415
81668$_$0,81668,6416
81668$_$3,81668,6417
81668$_$2,81668,6418
81668$_$5,81668,6419
81668$_$4,81668,6420
81668$_$7,81668,6421
81668$_$6,81668,6422
81668$_$8,81668,6423
83859$_$24,83859,6427
83859$_$25,83859,6428
83859$_$26,83859,6429
83859$_$27,83859,6430
83859$_$20,83859,6431
83859$_$21,83859,6432
83859$_$22,83859,6433
83859$_$28,83859,6434
83859$_$29,83859,6435
83859$_$1,83859,6436
83859$_$0,83859,6437
83859$_$3,83859,6438
83859$_$2,83859,6439
83859$_$5,83859,6440
83859$_$4,83859,6441
83859$_$7,83859,6442
83859$_$6,83859,6443
83859$_$9,83859,6444
83859$_$8,83859,6445
83859$_$38,83859,6446
83859$_$11,83859,6447
83859$_$10,83859,6448
83859$_$13,83859,6449
83859$_$12,83859,6450
83859$_$15,83859,6451
83859$_$14,83859,6452
83859$_$17,83859,6453
83859$_$16,83859,6454
83859$_$19,83859,6455
83859$_$18,83859,6456
83859$_$31,83859,6457
83859$_$30,83859,6458
83859$_$37,83859,6459
83859$_$36,83859,6460
83859$_$35,83859,6461
83859$_$34,83859,6462
83859$_$33,83859,6463
83859$_$32,83859,6464
83_N43pvgHI$_$11,83_N43pvgHI,6465
83_N43pvgHI$_$5,83_N43pvgHI,6466
84133$_$20,84133,6481
84133$_$21,84133,6482
84133$_$22,84133,6483
84133$_$23,84133,6484
84133$_$1,84133,6485
84133$_$0,84133,6486
84133$_$3,84133,6487
84133$_$2,84133,6488
84133$_$5,84133,6489
84133$_$4,84133,6490
84133$_$7,84133,6491
84133$_$6,84133,6492
84133$_$9,84133,6493
84133$_$8,84133,6494
84133$_$11,84133,6495
84133$_$10,84133,6496
84133$_$13,84133,6497
84133$_$12,84133,6498
84133$_$15,84133,6499
84133$_$14,84133,6500
84133$_$17,84133,6501
84133$_$16,84133,6502
84133$_$19,84133,6503
84133$_$18,84133,6504
856LGms_0s0$_$9,856LGms_0s0,6516
856LGms_0s0$_$8,856LGms_0s0,6517
856LGms_0s0$_$6,856LGms_0s0,6518
87161$_$11,87161,6519
87161$_$10,87161,6520
87161$_$13,87161,6521
87161$_$12,87161,6522
87161$_$14,87161,6523
87161$_$1,87161,6524
87161$_$0,87161,6525
87161$_$3,87161,6526
87161$_$2,87161,6527
87161$_$5,87161,6528
87161$_$4,87161,6529
87161$_$7,87161,6530
87161$_$6,87161,6531
87161$_$9,87161,6532
87161$_$8,87161,6533
88119$_$1,88119,6553
88119$_$0,88119,6554
88119$_$3,88119,6555
88119$_$2,88119,6556
88119$_$5,88119,6557
88119$_$4,88119,6558
88119$_$6,88119,6559
88888$_$10,88888,6582
88888$_$1,88888,6583
88888$_$0,88888,6584
88888$_$3,88888,6585
88888$_$2,88888,6586
88888$_$5,88888,6587
88888$_$4,88888,6588
88888$_$7,88888,6589
88888$_$6,88888,6590
88888$_$9,88888,6591
88888$_$8,88888,6592
88S1BjwMfdw$_$3,88S1BjwMfdw,6593
88S1BjwMfdw$_$27,88S1BjwMfdw,6594
88S1BjwMfdw$_$29,88S1BjwMfdw,6595
88S1BjwMfdw$_$22,88S1BjwMfdw,6596
88S1BjwMfdw$_$7,88S1BjwMfdw,6597
88oSn21TFcA$_$12,88oSn21TFcA,6598
88oSn21TFcA$_$0,88oSn21TFcA,6599
88oSn21TFcA$_$3,88oSn21TFcA,6600
88oSn21TFcA$_$4,88oSn21TFcA,6601
88oSn21TFcA$_$6,88oSn21TFcA,6602
88oSn21TFcA$_$9,88oSn21TFcA,6603
88oSn21TFcA$_$8,88oSn21TFcA,6604
8Cp8c-eQELQ$_$11,8Cp8c-eQELQ,6652
8Cp8c-eQELQ$_$13,8Cp8c-eQELQ,6653
8Cp8c-eQELQ$_$12,8Cp8c-eQELQ,6654
8Cp8c-eQELQ$_$15,8Cp8c-eQELQ,6655
8Cp8c-eQELQ$_$21,8Cp8c-eQELQ,6656
8Cp8c-eQELQ$_$16,8Cp8c-eQELQ,6657
8Cp8c-eQELQ$_$20,8Cp8c-eQELQ,6658
8Cp8c-eQELQ$_$0,8Cp8c-eQELQ,6659
8Cp8c-eQELQ$_$3,8Cp8c-eQELQ,6660
8Cp8c-eQELQ$_$7,8Cp8c-eQELQ,6661
8Cp8c-eQELQ$_$9,8Cp8c-eQELQ,6662
8Cp8c-eQELQ$_$8,8Cp8c-eQELQ,6663
8Cp8c-eQELQ$_$14,8Cp8c-eQELQ,6664
8EHEEXex5D8$_$11,8EHEEXex5D8,6665
8EHEEXex5D8$_$25,8EHEEXex5D8,6666
8EHEEXex5D8$_$12,8EHEEXex5D8,6667
8EHEEXex5D8$_$15,8EHEEXex5D8,6668
8EHEEXex5D8$_$17,8EHEEXex5D8,6669
8EHEEXex5D8$_$23,8EHEEXex5D8,6670
8EHEEXex5D8$_$19,8EHEEXex5D8,6671
8EHEEXex5D8$_$18,8EHEEXex5D8,6672
8EHEEXex5D8$_$2,8EHEEXex5D8,6673
8EHEEXex5D8$_$5,8EHEEXex5D8,6674
8EHEEXex5D8$_$4,8EHEEXex5D8,6675
8EHEEXex5D8$_$7,8EHEEXex5D8,6676
8EHEEXex5D8$_$8,8EHEEXex5D8,6677
8VP1qxX9mh4$_$1,8VP1qxX9mh4,6703
8VP1qxX9mh4$_$0,8VP1qxX9mh4,6704
8XODJwsvBa0$_$2,8XODJwsvBa0,6717
8aZbX-xMdgI$_$12,8aZbX-xMdgI,6720
8f_lBxZgDb0$_$0,8f_lBxZgDb0,6721
8f_lBxZgDb0$_$3,8f_lBxZgDb0,6722
8wdxczYf1jI$_$2,8wdxczYf1jI,6753
8wdxczYf1jI$_$4,8wdxczYf1jI,6754
8x81fzwcJko$_$3,8x81fzwcJko,6755
8x81fzwcJko$_$5,8x81fzwcJko,6756
8x81fzwcJko$_$4,8x81fzwcJko,6757
9-EO2oCAGA4$_$11,9-EO2oCAGA4,6774
9-EO2oCAGA4$_$10,9-EO2oCAGA4,6775
9-EO2oCAGA4$_$12,9-EO2oCAGA4,6776
9-EO2oCAGA4$_$1,9-EO2oCAGA4,6777
9-EO2oCAGA4$_$0,9-EO2oCAGA4,6778
9-EO2oCAGA4$_$3,9-EO2oCAGA4,6779
9-EO2oCAGA4$_$2,9-EO2oCAGA4,6780
9-EO2oCAGA4$_$5,9-EO2oCAGA4,6781
9-EO2oCAGA4$_$4,9-EO2oCAGA4,6782
9-EO2oCAGA4$_$7,9-EO2oCAGA4,6783
9-EO2oCAGA4$_$6,9-EO2oCAGA4,6784
9-EO2oCAGA4$_$9,9-EO2oCAGA4,6785
9-EO2oCAGA4$_$8,9-EO2oCAGA4,6786
90172$_$11,90172,6804
90172$_$10,90172,6805
90172$_$13,90172,6806
90172$_$12,90172,6807
90172$_$14,90172,6808
90172$_$1,90172,6809
90172$_$0,90172,6810
90172$_$3,90172,6811
90172$_$2,90172,6812
90172$_$5,90172,6813
90172$_$4,90172,6814
90172$_$7,90172,6815
90172$_$6,90172,6816
90172$_$9,90172,6817
90172$_$8,90172,6818
90wZz0thye4$_$11,90wZz0thye4,6819
90wZz0thye4$_$10,90wZz0thye4,6820
90wZz0thye4$_$1,90wZz0thye4,6821
90wZz0thye4$_$3,90wZz0thye4,6822
90wZz0thye4$_$2,90wZz0thye4,6823
90wZz0thye4$_$5,90wZz0thye4,6824
90wZz0thye4$_$4,90wZz0thye4,6825
90wZz0thye4$_$7,90wZz0thye4,6826
90wZz0thye4$_$6,90wZz0thye4,6827
90wZz0thye4$_$8,90wZz0thye4,6828
91y7nPEWdmQ$_$5,91y7nPEWdmQ,6842
92221$_$11,92221,6843
92221$_$10,92221,6844
92221$_$13,92221,6845
92221$_$12,92221,6846
92221$_$15,92221,6847
92221$_$14,92221,6848
92221$_$17,92221,6849
92221$_$16,92221,6850
92221$_$18,92221,6851
92221$_$1,92221,6852
92221$_$0,92221,6853
92221$_$3,92221,6854
92221$_$2,92221,6855
92221$_$5,92221,6856
92221$_$4,92221,6857
92221$_$7,92221,6858
92221$_$6,92221,6859
92221$_$9,92221,6860
92221$_$8,92221,6861
92331$_$24,92331,6862
92331$_$25,92331,6863
92331$_$20,92331,6864
92331$_$21,92331,6865
92331$_$22,92331,6866
92331$_$23,92331,6867
92331$_$1,92331,6868
92331$_$0,92331,6869
92331$_$3,92331,6870
92331$_$2,92331,6871
92331$_$5,92331,6872
92331$_$4,92331,6873
92331$_$7,92331,6874
92331$_$6,92331,6875
92331$_$9,92331,6876
92331$_$8,92331,6877
92331$_$11,92331,6878
92331$_$10,92331,6879
92331$_$13,92331,6880
92331$_$12,92331,6881
92331$_$15,92331,6882
