meta_row_id	sample_id	video_id	mode	label	strong_static	oracle_prediction	strong_static_absolute_error	oracle_absolute_error	oracle_gain	reason	direction
b2ac19daeed3e9f3673e765df1523311167d188390f6d0d88823d819cd27be57	25522$_$1	25522	LV	-1	-0.9850987667	-0.9089832902	0.01490123325	0.0910167098	-0.07611547655	static convex combination closer than every single Expert	A
9fae2ae670ff2fe459a8ed8c16da4c9febf6f48fd226c4336a25a52659a66c47	255224$_$9	255224	L	-1	-1.105209862	-0.8537641764	0.1052098624	0.1462358236	-0.04102596118	static convex combination closer than every single Expert	A
468e7b407c7e6ef25e643c5e5d561de4527a0d819288376d805c650b213a8d00	255224$_$9	255224	LAV	-1	-1.104177541	-0.8491148353	0.1041775409	0.1508851647	-0.04670762383	static convex combination closer than every single Expert	A
d0870ce36e91b6ed1ab1e6b27f0c0cbbad593e3f833731e7c414301191af029a	255224$_$9	255224	LV	-1	-1.072395234	-1.164016008	0.0723952343	0.164016008	-0.0916207737	static convex combination closer than every single Expert	A
257b5e5d90d6ba699b08b30049fe30c85e69fac1edb073a0c32bcfb1bdffa666	255343$_$11	255343	L	-2	-2.000258163	-2.018083096	0.0002581627861	0.018083096	-0.01782493321	static convex combination closer than every single Expert	A
45cc49376672a2be539e6f78fd81dcda20dec108288da69af398b1aafd45127d	255343$_$11	255343	LA	-2	-2.003079839	-2.00630784	0.003079839058	0.00630784	-0.003228000942	static convex combination closer than every single Expert	A
ac7717f961c9360d635ca2d5905ea7f85d8b7f8ebf29f19c3fab6dcbc7ee0b91	255343$_$11	255343	LAV	-2	-2.006062927	-2.019824505	0.006062927279	0.019824505	-0.01376157772	static convex combination closer than every single Expert	A
158cd00c45396679e9e851c7911e2754396d437711f108e23e86ecdba4d84c46	255343$_$11	255343	LV	-2	-1.996733121	-2.023033857	0.003266879142	0.023033857	-0.01976697786	static convex combination closer than every single Expert	A
5d85cba8e0783707575c81b34aeaa39c8e9f8eb4adbde6290586323065aef5e1	255852$_$3	255852	L	-1	-1.033442877	-1.052408457	0.03344287678	0.052408457	-0.01896558022	static convex combination closer than every single Expert	A
bd267310ca2df160a4133ccfdd22317f750e340c35754368edc4d322b9ae4e5a	255852$_$3	255852	LA	-1	-1.022051992	-1.042609453	0.02205199164	0.042609453	-0.02055746136	static convex combination closer than every single Expert	A
ad4dec2d5b2cf4bed88e49e25999f7ee5aa94b60ff0ba4f89afe1962fa32e565	255852$_$3	255852	LAV	-1	-1.043929175	-1.052832007	0.0439291751	0.052832007	-0.008902831899	static convex combination closer than every single Expert	A
eff413343e77ddbf3f77fb2d7bd7c66ad70a724d0ef367ecf4e17f6af57119ec	255852$_$3	255852	LV	-1	-1.046279867	-1.064833879	0.04627986669	0.064833879	-0.01855401231	static convex combination closer than every single Expert	A
93dbb7deb091697ce786e7c861cd8a626ca1a04cdbf2332606e2534f395bbad7	255852$_$5	255852	L	-0.6666666865	-0.7912724274	-0.84878093	0.1246057409	0.1821142435	-0.05750850263	static convex combination closer than every single Expert	A
aa1dfce184e66acfd36b41874c8e0814d90c00f075aa5ade3ec1b63e8b7a3844	255852$_$5	255852	LA	-0.6666666865	-0.785031022	-0.8380573988	0.1183643355	0.1713907123	-0.05302637681	static convex combination closer than every single Expert	A
41e67d2f09aecaa260b0380989731effb36b32725d226504f6097845e4118f8e	255852$_$5	255852	LAV	-0.6666666865	-0.793932856	-0.8463510871	0.1272661695	0.1796844006	-0.05241823107	static convex combination closer than every single Expert	A
dcc3d83a1692f682a558b61c41518f47f9d15f91bf914e260c386788735d93b3	255852$_$5	255852	LV	-0.6666666865	-0.7960701571	-0.4877902567	0.1294034706	0.1788764298	-0.04947295918	static convex combination closer than every single Expert	A
44a5a8907a642f73e6519c9c31a9cbce251af1e1f8db3f929a16534c15625198	257045$_$11	257045	L	-1	-1.039115678	-0.9225975275	0.03911567795	0.0774024725	-0.03828679455	static convex combination closer than every single Expert	A
baf85db2ddb6992bd7653b31e44a359b1d64bf0f23b8e5ce55eda9c2d7665157	257045$_$11	257045	LA	-1	-1.038298356	-0.9240134954	0.03829835634	0.0759865046	-0.03768814826	static convex combination closer than every single Expert	A
3f520ba55c418b429dbe9496e9254a5b94da8e62251b6bc8c98d439b3ad180e3	257045$_$11	257045	LAV	-1	-1.038818867	-1.084860086	0.0388188669	0.084860086	-0.0460412191	static convex combination closer than every single Expert	A
05d2b6a63f8eb739965d3645613de04d5ed444ae962ee1428e686ca0cea45152	257045$_$11	257045	LV	-1	-1.035137239	-1.071429849	0.0351372385	0.071429849	-0.0362926105	static convex combination closer than every single Expert	A
395d5533d03de2b9d070f326a73baa395509391d94439e11723cf440b2650c27	257045$_$4	257045	LV	0	0.02605850476	0.03036104888	0.02605850476	0.03036104888	-0.004302544119	static convex combination closer than every single Expert	A
a2e431f90c64008f1143653c0e7260dabcf665781235baecd7a2d8d8e2598b05	257531$_$4	257531	L	0	-0.04826975496	-0.06238348782	0.04826975496	0.06238348782	-0.01411373286	static convex combination closer than every single Expert	A
6b02c0c9cb806ebd36afb0bb7db4cde706dccd191e43b079a8eed16deea4ae57	257531$_$4	257531	LAV	0	-0.0285286744	0.04114533961	0.0285286744	0.04114533961	-0.01261666521	static convex combination closer than every single Expert	A
9aaadc3e7dc015cdb60e6b2ab68c83e4e6aa9858578b6097097ac1eff95da107	259260$_$26	259260	L	0.6666666865	0.8949915677	0.3994938135	0.2283248812	0.267172873	-0.03884799176	static convex combination closer than every single Expert	A
a8f7831d895f88a82384929cc5285c690c16d75e519b130e704b6b26c4558c9c	259260$_$26	259260	LA	0.6666666865	0.8976691321	0.4085933566	0.2310024456	0.2580733299	-0.02707088428	static convex combination closer than every single Expert	A
b2b28f3aaf6799b6dcfa5614d234dc14bb90266646b5acb9a217e658b75bb3fb	259260$_$26	259260	LAV	0.6666666865	0.8886027223	0.4030435979	0.2219360358	0.2636230886	-0.04168705283	static convex combination closer than every single Expert	A
a1ddc84c652ac1c48075e2171ae75e6a990e4c2c2b6b1b870b7d4f17725112a4	259260$_$26	259260	LV	0.6666666865	0.8777573665	0.3898041248	0.21109068	0.2768625617	-0.06577188173	static convex combination closer than every single Expert	A
00319c8c7b6d2a94bdc74b3fe076ac03f8849001788fbc5cdf536056d01386ba	259260$_$0	259260	L	0.3333333433	0.3323810044	0.3390927315	0.0009523389	0.0057593882	-0.0048070493	static convex combination closer than every single Expert	A
0c9932ba7b83f5f1bcd339e5c8e2f3deede996ae31a6b53c2d3680a91c075271	259260$_$0	259260	LA	0.3333333433	0.3352372664	0.3290712535	0.001903923075	0.0042620898	-0.002358166725	static convex combination closer than every single Expert	A
3bcd5b3819008c7204ec9246ed8b22db8c6d2381497f2fd049b99e4de4e5f483	259260$_$8	259260	L	0.3333333433	0.2747813402	0.4021073282	0.05855200314	0.0687739849	-0.01022198176	static convex combination closer than every single Expert	A
fc1abd2560bb6e5465ac12e8d5b10ff24efc58c6fa9f553b72694f754e56434e	259260$_$8	259260	LA	0.3333333433	0.283303532	0.4046215117	0.05002981132	0.0712881684	-0.02125835708	static convex combination closer than every single Expert	A
661d1f620174c1dc7c4948cd683b4bf0d894eed0bde1a86b8f96c1d13362c6a0	259260$_$30	259260	L	-1.333333373	-1.227127047	-1.132666826	0.1062063255	0.200666547	-0.0944602215	static convex combination closer than every single Expert	A
1b1f68d69ffb5bd56a0f9404a04968649fcf09525e4a19bb7abf17c032cb2738	259260$_$30	259260	LA	-1.333333373	-1.237957845	-1.137950182	0.09537552849	0.195383191	-0.1000076625	static convex combination closer than every single Expert	A
82a48285c42670a3adcb5f0c2bfa633ebe68d8e1ce99940c3fd10906a0f89486	259260$_$30	259260	LAV	-1.333333373	-1.317252655	-1.204452872	0.01608071842	0.128880501	-0.1127997826	static convex combination closer than every single Expert	A
db2762f8f067ed93aeebc0abd0b763b5ecc9ccba19e306fafa738eff75317773	259260$_$30	259260	LV	-1.333333373	-1.305420195	-1.193845391	0.0279131784	0.139487982	-0.1115748036	static convex combination closer than every single Expert	A
b7850f7151db639873fa27bed09a81ac10587b14d6c07df5f49c22d883d5bfd5	261326$_$3	261326	L	-1.333333373	-1.397684671	-1.518006325	0.06435129837	0.184672952	-0.1203216536	static convex combination closer than every single Expert	A
c1122996d90f6bde93fa0886317e455d05cd18f1dc76f32ba19fc7e47ce309ac	261326$_$3	261326	LA	-1.333333373	-1.44352006	-1.128777742	0.1101866866	0.204555631	-0.09436894443	static convex combination closer than every single Expert	A
d51a918177340c962448c604c992b76cc3e58b90c79639208142a9e869abdbdd	261326$_$3	261326	LAV	-1.333333373	-1.429039688	-1.544003963	0.09570631478	0.21067059	-0.1149642752	static convex combination closer than every single Expert	A
ae390412db623769949a80e7431520c4a50b923ee336c63adc981b636662fc75	261326$_$3	261326	LV	-1.333333373	-1.380415027	-1.47755897	0.04708165403	0.144225597	-0.09714394297	static convex combination closer than every single Expert	A
9c39f6fed33bcc58053c8d9d4740131d23dd32901459948aa0bce4cfde128b2e	261900$_$1	261900	LA	0	0.007766446447	0.01268785633	0.007766446447	0.01268785633	-0.004921409883	static convex combination closer than every single Expert	A
d677dfba9835a3edc219c4017fe2bf664ee88dd3abdf9358fb6756b9e0a24e37	261900$_$1	261900	LAV	0	-0.005111233873	0.01076472737	0.005111233873	0.01076472737	-0.005653493497	static convex combination closer than every single Expert	A
a552c1451c6ce5f26ca6647e4e502f31108a58817c92f3219b649c77ca7c821d	261900$_$7	261900	L	0	0.008788268295	-0.03488587588	0.008788268295	0.03488587588	-0.02609760758	static convex combination closer than every single Expert	A
7a79cdde44e1b93c1df6f19e0093509a87ff49ea8833f41838031907a2e008a8	261900$_$7	261900	LAV	0	0.01447746384	-0.02323200554	0.01447746384	0.02323200554	-0.008754541695	static convex combination closer than every single Expert	A
4b38b7a115372cb8b0c98bb66aa394f70e1c1e7966b43bc40021844e8a1b23d1	261900$_$7	261900	LV	0	0.002246996884	-0.0432959348	0.002246996884	0.0432959348	-0.04104893792	static convex combination closer than every single Expert	A
36ed1441cfd4bfcaf35d1f6421dd2b8bf46302b0408b93e2748eed4f72d52dc9	261900$_$6	261900	LAV	0	0.01424157862	-0.01600539871	0.01424157862	0.01600539871	-0.00176382009	static convex combination closer than every single Expert	A
d03ff8a4bc5dd357779bb8d8bc4d0d19dc82560fab23013b64dd7b648c2351c9	261900$_$6	261900	LV	0	0.003408283048	-0.005307935178	0.003408283048	0.005307935178	-0.00189965213	static convex combination closer than every single Expert	A
2bc4d97ffbf6e6fd142a88f909162ba777037b63aebc0dbf481d5bcac2c6a289	261900$_$18	261900	L	-0.3333333433	-0.2667572002	-0.2283447832	0.0665761431	0.1049885601	-0.038412417	static convex combination closer than every single Expert	A
3e7886592533af9a24e61086582acf32998f4c990170676c8fbdfe3129ad4ef8	261900$_$18	261900	LA	-0.3333333433	-0.2647791409	-0.2215753943	0.0685542024	0.111757949	-0.0432037466	static convex combination closer than every single Expert	A
d06ff8c1c902af9c5973cb992d07e58049c97b26569d294aaf92525f14f6bf4b	261900$_$18	261900	LAV	-0.3333333433	-0.2805128934	-0.2480207235	0.0528204499	0.0853126198	-0.0324921699	static convex combination closer than every single Expert	A
5acb9bc62136b9897f724a7937d41c2545cdce372a21b952effa3c8c9efc5792	261900$_$18	261900	LV	-0.3333333433	-0.2836766467	-0.2430302054	0.0496566966	0.0903031379	-0.0406464413	static convex combination closer than every single Expert	A
d7d5753cc3cedc583c5ee5428519beec7a2a3e128d1ab50e19beca1b8311591e	261900$_$32	261900	L	-0.3333333433	-0.2768453742	-0.4080958962	0.05648796911	0.0747625529	-0.01827458379	static convex combination closer than every single Expert	A
8ffd58330747aba175fd377710aeff8aaba3f8f2cc2a3b005feec625da88dfda	261900$_$32	261900	LA	-0.3333333433	-0.2787121674	-0.4257336259	0.05462117592	0.0924002826	-0.03777910668	static convex combination closer than every single Expert	A
c15f85f51df6befa32a96db0e58fe323bfd4f66bbc69d874e706b02c658b231c	261900$_$32	261900	LAV	-0.3333333433	-0.2919782585	-0.4270510077	0.04135508482	0.0937176644	-0.05236257958	static convex combination closer than every single Expert	A
026163611c068de1b1cbe45e38107a10f586bf1a6ae44ab0fe5670bbbd690daa	261900$_$32	261900	LV	-0.3333333433	-0.2848962096	-0.4160630107	0.0484371337	0.0827296674	-0.0342925337	static convex combination closer than every single Expert	A
eda60b04754a7b7982aecb073118ab51221011066711655afe038d64c4802f20	262165$_$4	262165	L	-0.6666666865	-0.70208983	-0.7151772976	0.03542314352	0.0485106111	-0.01308746758	static convex combination closer than every single Expert	A
761e1b94d5dab17d05329a70428b6b3d911149caf2df98a5eec43fc6f45146cd	262165$_$4	262165	LA	-0.6666666865	-0.7237191689	-0.7422670126	0.05705248239	0.0756003261	-0.01854784371	static convex combination closer than every single Expert	A
83dcb2a47148ed9ecd04266204c5e030f58ed7294bdd9e4b58d0c2c6f8ebb634	262165$_$6	262165	LV	-0.3333333433	-0.2522883931	-0.4168825746	0.08104495018	0.0835492313	-0.002504281125	static convex combination closer than every single Expert	A
6ad9f9ae994680841c971ebec4373200efae0432243fd44471cd7daea14f02ca	262165$_$9	262165	LA	0	-0.01650643476	-0.02020440251	0.01650643476	0.02020440251	-0.003697967748	static convex combination closer than every single Expert	A
e842a03f6a4c3aa9a322d965ba682491ba504404391c1d7712aeb46251dea18b	262165$_$15	262165	LV	0	0.007106392989	0.01197741367	0.007106392989	0.01197741367	-0.004871020681	static convex combination closer than every single Expert	A
4d42fa8049a4e7b1a58cf4b98d61ea06837d1202de2d1e63e6104f895056a402	264446$_$23	264446	LAV	-0.3333333433	-0.3515429488	-0.3527889848	0.01820960546	0.0194556415	-0.001246036035	static convex combination closer than every single Expert	A
b1038239cb45917a70aca18e522e8b8943438166c2c41649aa29c2f0c2c5a220	264446$_$45	264446	L	-0.6666666865	-0.5501922632	-0.2206290066	0.1164744233	0.4460376799	-0.3295632566	static convex combination closer than every single Expert	A
6fc16cfcbfa7c975ddfac9ced27608549f7a879a1a58f5026a3f5ce51b6fd559	264446$_$45	264446	LA	-0.6666666865	-0.5541013655	-0.2259277105	0.112565321	0.440738976	-0.328173655	static convex combination closer than every single Expert	A
bde9a29a0f003592b3e55b437a298435c76af59f085de2ac01afda2ea5e71a14	264446$_$45	264446	LAV	-0.6666666865	-0.5883479206	-0.2690235376	0.07831876593	0.3976431489	-0.319324383	static convex combination closer than every single Expert	A
424656b934e7714e54b184541c2322478ce266a660fdb200aa77718e8591249a	264446$_$45	264446	LV	-0.6666666865	-0.582945866	-0.2568984926	0.08372082045	0.4097681939	-0.3260473734	static convex combination closer than every single Expert	A
76966dd63d2d53d46feb0c24e4b10457addc088ff1392f45f6dc55272547f3e5	264446$_$7	264446	LV	0	0.0003967720237	-0.004844954237	0.0003967720237	0.004844954237	-0.004448182213	static convex combination closer than every single Expert	A
f4d05fe59882e1b5e85215c5240269aa8fecc8e6c7078f9871375ee31f54fa65	264446$_$34	264446	L	-1.333333373	-1.314078765	-1.3743577	0.01925460797	0.041024327	-0.02176971903	static convex combination closer than every single Expert	A
6327aee854999f060cab0c71c613cbfb3752aff2a830aa69de21a103f31f10ce	264446$_$34	264446	LA	-1.333333373	-1.325487696	-1.394377589	0.007845677059	0.061044216	-0.05319853894	static convex combination closer than every single Expert	A
e56546437f71012e7f0785a01e32664a329ee147e5b9c67941f852d22fb2f29c	264446$_$34	264446	LAV	-1.333333373	-1.332828666	-1.402137518	0.0005047069758	0.068804145	-0.06829943802	static convex combination closer than every single Expert	A
3b59ab79871791a88a6158470efe492588f7037ce8ee31e277eb6af3d3134e40	264446$_$34	264446	LV	-1.333333373	-1.320969084	-1.38610673	0.01236428863	0.052773357	-0.04040906837	static convex combination closer than every single Expert	A
1cb6abc255732680715bbf15d5ef8a1b0ae749bd817bf6a1fc8f06de419c476a	266852$_$0	266852	LAV	0	0.01521085138	-0.01779239438	0.01521085138	0.01779239438	-0.002581543002	static convex combination closer than every single Expert	A
80fe1562c6c60d72aa8e2b5aae6d2b436a90142ef7533ce0c26bdd0a3324f0f8	266852$_$0	266852	LV	0	0.01225609678	-0.01244734786	0.01225609678	0.01244734786	-0.0001912510845	static convex combination closer than every single Expert	A
a832bc76d65a7b2b1f200b2e028b3a0a380fc47ece2912be68b03ef829e18ca9	266852$_$4	266852	L	0	-0.008414483699	0.08538256586	0.008414483699	0.08538256586	-0.07696808216	static convex combination closer than every single Expert	A
af8536bd1bc584f36ddf0fe4e57f5b05daeef64c8c70e90a431c6221e51f0925	266852$_$4	266852	LA	0	-0.007320011098	0.0846491307	0.007320011098	0.0846491307	-0.0773291196	static convex combination closer than every single Expert	A
653184a35b138d2ce8f69fa506957a71c5095dddee1c01e88b3481e644297638	266852$_$4	266852	LAV	0	-0.02250892678	0.07431108505	0.02250892678	0.07431108505	-0.05180215827	static convex combination closer than every single Expert	A
93413d56de8cb8dea14a8b7c13519badde9658c7d5324756afa09afd31c616b7	266852$_$4	266852	LV	0	-0.02049407912	0.07445786893	0.02049407912	0.07445786893	-0.05396378981	static convex combination closer than every single Expert	A
9f6597328f2ac07e2ec709401fac6e7a223e42caffe8023467f2a35a6e19d74d	266852$_$9	266852	L	-1.333333373	-1.372191434	-1.452121139	0.03885806115	0.118787766	-0.07992970485	static convex combination closer than every single Expert	A
fe72c42e857f7a724147c41b3aec2937252ae77960b39eae396aa493c4ea8ad9	266852$_$9	266852	LA	-1.333333373	-1.384312991	-1.469851851	0.05097961845	0.136518478	-0.08553885955	static convex combination closer than every single Expert	A
e01c37965d8be816ad318b6bb5e384cc2bdd0e31e9c58893e50e55761f61ba55	266852$_$9	266852	LAV	-1.333333373	-1.419935149	-1.496245265	0.08660177638	0.162911892	-0.07631011562	static convex combination closer than every single Expert	A
762c1011b7e0ba2d5c8957efbbaaa86491c08edcb9d11b93c84b57fd3087b946	266852$_$9	266852	LV	-1.333333373	-1.410260752	-1.480710387	0.07692737926	0.147377014	-0.07044963474	static convex combination closer than every single Expert	A
51424581ee2b011fdceef6feefb194191477219e998b4655218420d4829f23c3	267252$_$17	267252	L	-2	-1.978553383	-2.041640997	0.02144661681	0.041640997	-0.02019438019	static convex combination closer than every single Expert	A
6fba096667743379531dc3ce2010a30b1888d6c97e8034aaf18b7c72c66d06fc	267252$_$17	267252	LA	-2	-1.997053584	-1.964240909	0.002946416185	0.035759091	-0.03281267482	static convex combination closer than every single Expert	A
6402c90b0151f090f1d53a873e79ac74597984f4a6f5271cdcefa651995c9b94	267252$_$17	267252	LAV	-2	-1.98242514	-1.951017737	0.01757486036	0.048982263	-0.03140740264	static convex combination closer than every single Expert	A
2b553dee6efb221e51b5108953d1f0dbf663fefe97308b2ae0db253ac088ecb8	267252$_$17	267252	LV	-2	-1.963417605	-2.041130066	0.0365823953	0.041130066	-0.004547670695	static convex combination closer than every single Expert	A
a5c9277dfc5459a04878e5d5246686573348e5dd594441b6b9650c452a615f31	267252$_$18	267252	L	-1.666666627	-1.577083919	-1.515792489	0.08958270822	0.150874138	-0.06129142978	static convex combination closer than every single Expert	A
28bf3a41d3418055525f847b7a3c259eab862b5d30b2251df84b70922958d6bf	267252$_$18	267252	LA	-1.666666627	-1.5930328	-1.550521255	0.07363382747	0.116145372	-0.04251154453	static convex combination closer than every single Expert	A
62f7ccb28a0c995753172dc9bc4e0f0d77d09bdb4d69039070e92eb3c51c0521	267252$_$18	267252	LAV	-1.666666627	-1.610784452	-1.547427297	0.05588217527	0.11923933	-0.06335715473	static convex combination closer than every single Expert	A
516852f1d1b441a8fe8c2311a9476f9c66c6e97b8a8a029059479e044b5aae43	267252$_$18	267252	LV	-1.666666627	-1.593399794	-1.513857841	0.07326683314	0.152808786	-0.07954195286	static convex combination closer than every single Expert	A
a522cde2df3c9e3d36ce42503b054760fcc815b69e7f415bfe906c40944fcf72	267252$_$9	267252	L	-1	-1.135458139	-1.142121553	0.1354581388	0.142121553	-0.00666341424	static convex combination closer than every single Expert	A
38faa143503cf0d1ae3651dcf318ee0e3e582424bfaf5c7a150fac240fb32684	267252$_$9	267252	LA	-1	-1.141069092	-1.150274992	0.1410690917	0.150274992	-0.009205900333	static convex combination closer than every single Expert	A
882e61997e5f3e0134f801197e17deb014b1bb976de1612cf15614551df51f1e	270956$_$17	270956	L	-0.6666666865	-0.6464365305	-0.7944347858	0.02023015596	0.1277680993	-0.1075379433	static convex combination closer than every single Expert	A
6b9d2dd53ffeddcdd1af9a5ae1ecd9e451dc62c3a709a737d325f08e7c9eee83	270956$_$17	270956	LA	-0.6666666865	-0.6413403974	-0.792740345	0.02532628913	0.1260736585	-0.1007473694	static convex combination closer than every single Expert	A
4d67c04d303455ff3e873314be2c1e2e97479cfe6ca14007fa5978cc0a454b5c	270956$_$17	270956	LAV	-0.6666666865	-0.6178351645	-0.7414009571	0.04883152201	0.0747342706	-0.02590274859	static convex combination closer than every single Expert	A
219d68eb35bb51d480a1cdc5e88d24966acd1358d4ca09cf951e89b71f9a97e0	270956$_$17	270956	LV	-0.6666666865	-0.6246477917	-0.7467175722	0.0420188948	0.0800508857	-0.0380319909	static convex combination closer than every single Expert	A
a0113ab0abdaf9d6e95f0f1bde9a3daf8ab6d99145d4f0b37ec55abea9aab12e	271366$_$21	271366	L	-1.666666627	-1.839509133	-1.860352874	0.1728425057	0.193686247	-0.0208437413	static convex combination closer than every single Expert	A
506b5e13337ac07ff518697f5dc097285740467bf938eb47844a611fb11a6786	271366$_$21	271366	LA	-1.666666627	-1.875314884	-1.897736669	0.2086482574	0.231070042	-0.02242178458	static convex combination closer than every single Expert	A
75049d2fb06981ec12aa531259095f312d188d1542be7a1e1bbd3e96532fe2ab	271366$_$21	271366	LAV	-1.666666627	-1.857110061	-1.864820242	0.1904434342	0.198153615	-0.007710180834	static convex combination closer than every single Expert	A
1e1ef22f964c218c7dbf2c1ede0ff61e7454a7746e79c1ea1bfb31fa35caad80	271366$_$21	271366	LV	-1.666666627	-1.816976829	-1.851819158	0.1503102017	0.185152531	-0.03484232929	static convex combination closer than every single Expert	A
8ac4e14c592484e29711cf240ec2c55ec3d16748a663fa0762b09d6792986243	271366$_$40	271366	LV	-2	-2.096199863	-2.10008955	0.09619986317	0.10008955	-0.00388968683	static convex combination closer than every single Expert	A
e830ccc79a369cc384db6eb41d9db6f8da9dd716dd423a181e75684f51aceec9	271594$_$4	271594	LV	0	0.002761087893	-0.01494033448	0.002761087893	0.01494033448	-0.01217924659	static convex combination closer than every single Expert	A
06f8c71e08e377baac802dccc5b91c8e0afd63da0173f4d980bfa496354a514e	271598$_$27	271598	L	-0.3333333433	-0.3910080149	-0.3912661076	0.05767467162	0.0579327643	-0.0002580926786	static convex combination closer than every single Expert	A
cda8dc48366c4b64ec83a59cc1a7404600b70e3105ec4ed888b7ca63ce7d5665	271598$_$27	271598	LA	-0.3333333433	-0.3782505617	-0.3892555237	0.04491721835	0.0559221804	-0.01100496205	static convex combination closer than every single Expert	A
005237c357320e97e094df16ea9194d35a1bee83c0ffa2de9dc36fe605da28a7	271598$_$6	271598	L	-0.3333333433	-0.285801455	-0.4465230107	0.04753188828	0.1131896674	-0.06565777912	static convex combination closer than every single Expert	A
62d0d025092c442b54ad945c71ac9bb0167b6010de30d9f14a8cb036c64885b5	271598$_$6	271598	LA	-0.3333333433	-0.2745895386	-0.4403594732	0.05874380474	0.1070261299	-0.04828232516	static convex combination closer than every single Expert	A
22be5e53cc2417042551c075eb49b87a4574786f80fbc30b9e7173182bd559fe	271598$_$6	271598	LAV	-0.3333333433	-0.2900344106	-0.4292984307	0.04329893265	0.0959650874	-0.05266615475	static convex combination closer than every single Expert	A
3bb733aa25823ed6b2a756b0600377c27736490837c580fb635c0e7fb6484431	271598$_$6	271598	LV	-0.3333333433	-0.2958955361	-0.4367165565	0.03743780723	0.1033832132	-0.06594540597	static convex combination closer than every single Expert	A
54139319a7a5d7f9bde58d14afb21cdc3ea301b93446315f9a7d9e39afdc8da8	271598$_$13	271598	L	0	-0.01220913246	-0.0482282117	0.01220913246	0.0482282117	-0.03601907924	static convex combination closer than every single Expert	A
c1226d5629ef5a5d47faf89c8158f5c80c62baa55bea6ca562ced304602e173a	271598$_$13	271598	LA	0	0.00161650072	-0.02418055385	0.00161650072	0.02418055385	-0.02256405313	static convex combination closer than every single Expert	A
c6b8bb608e3c553a1645d84998fbb42ea8392214baaa817a122666082e3eec18	271598$_$13	271598	LAV	0	0.001966461883	-0.01481563598	0.001966461883	0.01481563598	-0.0128491741	static convex combination closer than every single Expert	A
4dae2e1b046aa62994a8de83d4ffeabefc0192e8be21bffc7502a7e215cc9008	271598$_$13	271598	LV	0	-0.01229085684	0.03430942446	0.01229085684	0.03430942446	-0.02201856762	static convex combination closer than every single Expert	A
38711a4bdd6f6c64d367a9f997cd9bf90866d788b18091f65e2352237ec795ce	273531$_$7	273531	LAV	-0.3333333433	-0.323497283	-0.3223169744	0.009836060294	0.0110163689	-0.001180308606	static convex combination closer than every single Expert	A
a5b0e49fce55327f077aa4659aa8df4aa53077ad6b8ae2a026942c143fe35026	273531$_$16	273531	L	-1	-0.9863536838	-1.030696273	0.01364631617	0.030696273	-0.01704995683	static convex combination closer than every single Expert	A
d3da643a3049c18a24fe03a89dd0b24cb6ad8ba29faf2f9379a094e3df486e95	273531$_$16	273531	LA	-1	-0.9940342916	-1.033900261	0.005965708414	0.033900261	-0.02793455259	static convex combination closer than every single Expert	A
635d366b6b7390e1c251228dd03e6c3e1844f148d478a5096554ff801d9a4a78	273531$_$19	273531	LAV	-1.666666627	-1.659143612	-1.758566499	0.007523015132	0.091899872	-0.08437685687	static convex combination closer than every single Expert	A
644dbb84b710778f4b88feaa34d055d5c6439acc0d3f0b5400fe57c74c7f577f	273531$_$19	273531	LV	-1.666666627	-1.650956131	-1.750186086	0.01571049604	0.083519459	-0.06780896296	static convex combination closer than every single Expert	A
f65494bacff7826edaae02ea276d0db2d1b6e53260a51b30b24425dbb81c9d04	275620$_$6	275620	L	-1.666666627	-1.662585323	-1.786344528	0.004081304116	0.119677901	-0.1155965969	static convex combination closer than every single Expert	A
1b4640ffb5509216ac6bc8ae310bbb5857fd95e5f050f020a1e7533a24f01099	275620$_$6	275620	LA	-1.666666627	-1.696120103	-1.802687407	0.02945347603	0.13602078	-0.106567304	static convex combination closer than every single Expert	A
3d674a07faf3792c3607edfd37bd29e03b999a567f0c35e5f85e02deff9059a9	275620$_$6	275620	LAV	-1.666666627	-1.70446478	-1.782014847	0.03779815324	0.11534822	-0.07755006676	static convex combination closer than every single Expert	A
fe27c63fc2ddc6c5041e03a897956816bd24ac58d02467c344b952157e5c0884	275620$_$6	275620	LV	-1.666666627	-1.668145009	-1.75741291	0.001478381545	0.090746283	-0.08926790146	static convex combination closer than every single Expert	A
3f8cf21037c6ce5ab4a16378bc9ab4d60936d6fa78dd44761a4f25a23c91c018	27ubp7CLLKQ$_$12	27ubp7CLLKQ	L	1.666666627	1.684469457	1.698446155	0.01780283023	0.031779528	-0.01397669777	static convex combination closer than every single Expert	A
1ed1df9f7cbdc8114d508cf65851072ccd414d182d50e3155b8cb9a469638888	27ubp7CLLKQ$_$12	27ubp7CLLKQ	LA	1.666666627	1.688789581	1.70521903	0.02212295426	0.038552403	-0.01642944874	static convex combination closer than every single Expert	A
175cdbdc49ce58712dc7334bdd9dcdd915792a9c563c0d1f7ab605727549f253	27ubp7CLLKQ$_$12	27ubp7CLLKQ	LAV	1.666666627	1.690977477	1.706040025	0.02431084982	0.039373398	-0.01506254818	static convex combination closer than every single Expert	A
bacee5c6fc7c26b6ec460b30e6c465fa592f49e5066872fbd49600777f11c6e1	27ubp7CLLKQ$_$12	27ubp7CLLKQ	LV	1.666666627	1.681287185	1.697763681	0.01462055792	0.031097054	-0.01647649608	static convex combination closer than every single Expert	A
