direction,video_id,expert_fold,role,sample_count,meta_row_count,inner_split_seed,inner_split_modulo
A,QEG_hkJsaYc,0,inner_train,1,4,2302,8
A,QJCDZCllSYQ,0,inner_train,3,12,2302,8
A,QWaUvAL-yiA,0,inner_train,3,12,2302,8
A,QWzIJuhLLrc,0,inner_train,2,8,2302,8
A,QbJiphIpzYc,0,inner_train,3,12,2302,8
A,Qe4AT670hq4,0,inner_train,1,4,2302,8
A,QkMTYY69JYQ,0,inner_train,10,40,2302,8
A,QzdEjKQFisQ,0,inner_train,8,32,2302,8
A,R-17BoOk4kc,0,inner_train,1,4,2302,8
A,RAiO_rChmdU,0,inner_train,3,12,2302,8
A,RE-LIPOFnrE,0,inner_train,6,24,2302,8
A,REkPZ77s3Vc,0,inner_train,5,20,2302,8
A,RRKez9BR-94,0,inner_train,7,28,2302,8
A,RTzDzj4NxIM,0,inner_train,8,32,2302,8
A,RXcI6PK37lM,0,inner_train,6,24,2302,8
A,RaTQZrdICKo,0,inner_train,1,4,2302,8
A,RadU51t1kL0,0,inner_train,8,32,2302,8
A,Rdf0Psjyrwc,0,inner_train,4,16,2302,8
A,RgubFcmvgDE,0,inner_train,7,28,2302,8
A,Rt9rN1ntS3E,0,inner_train,12,48,2302,8
A,Rugd2NMu4bA,0,inner_train,6,24,2302,8
A,RvIohowRPAk,0,inner_train,8,32,2302,8
A,Ry2NJPd4N3s,0,inner_train,7,28,2302,8
A,S0ecaAi_CJo,0,inner_train,2,8,2302,8
A,S21ApRNQ9Ko,0,inner_train,6,24,2302,8
A,SCXp4l0CO4s,0,inner_train,1,4,2302,8
A,SGsiGz2fdpo,0,inner_train,31,124,2302,8
A,SH0wXyhsx9s,0,inner_train,3,12,2302,8
A,SMr2DprlLu4,0,inner_train,1,4,2302,8
A,SNBqe_JpZC4,0,inner_train,1,4,2302,8
A,SWHmteF5Rlk,0,inner_train,8,32,2302,8
A,SYnygYs-fAg,0,inner_train,16,64,2302,8
A,SZRxuS6fn9s,0,inner_train,4,16,2302,8
A,Sir2QeCh4B0,0,inner_train,8,32,2302,8
A,SqtZGF_f63s,0,inner_train,1,4,2302,8
A,StgqrTr0JqU,0,inner_train,13,52,2302,8
A,SxbTZjZD0vU,0,inner_train,6,24,2302,8
A,SzJf6viBWBg,0,inner_train,6,24,2302,8
A,T-8TvJcS78w,0,inner_train,7,28,2302,8
A,TBwetweXRb4,0,inner_train,3,12,2302,8
A,TJelZLbfT2A,0,inner_train,11,44,2302,8
A,TM7cHOHfF70,0,inner_train,10,40,2302,8
A,TSDC7CCyeGY,0,inner_train,6,24,2302,8
A,TUzD45ghy4k,0,inner_train,1,4,2302,8
A,TVhXqAI9gyA,0,inner_train,5,20,2302,8
A,TWMFQED1Myk,0,inner_train,10,40,2302,8
A,TWf0XFpXwfs,0,inner_train,5,20,2302,8
A,TbZPa_keawc,0,inner_train,6,24,2302,8
A,Te-vgmYgGM4,0,inner_train,1,4,2302,8
A,TfBVq9oWBmM,0,inner_train,2,8,2302,8
A,TksWzxo81Mk,0,inner_train,8,32,2302,8
A,TxJjAK0WrOY,0,inner_train,2,8,2302,8
A,U8Ewftg_8CI,0,inner_train,8,32,2302,8
A,UK_IXtJ2BqI,0,inner_train,18,72,2302,8
A,ULkFbie8g-I,0,inner_train,3,12,2302,8
A,UPghCarcnMc,0,inner_train,7,28,2302,8
A,UTNP1roJV3I,0,inner_train,5,20,2302,8
A,Uc-0G7RRxoY,0,inner_train,3,12,2302,8
A,UtuTyW9pUN8,0,inner_train,8,32,2302,8
A,UuR4Rw38v_U,0,inner_train,3,12,2302,8
A,Uw1nWfSuyo8,0,inner_train,2,8,2302,8
A,VA6lVHlj5d0,0,inner_train,7,28,2302,8
A,VAr7gJydnys,0,inner_train,18,72,2302,8
A,VDjnKdFxuBE,0,inner_train,1,4,2302,8
A,VN1IPN1TL3Q,0,inner_train,3,12,2302,8
A,VVZLA2neYyw,0,inner_train,3,12,2302,8
A,VWik5oKP6IU,0,inner_train,9,36,2302,8
A,Va54WZgPTdY,0,inner_train,5,20,2302,8
A,VbSsGRXIwjc,0,inner_train,2,8,2302,8
A,VcZffwwL0bw,0,inner_train,7,28,2302,8
A,Ve-mmCM8TI0,0,inner_train,10,40,2302,8
A,VhKJm_jiciU,0,inner_train,6,24,2302,8
A,VugBIVwSmaI,0,inner_train,1,4,2302,8
A,Vw4-ae-ucHE,0,inner_train,4,16,2302,8
A,Vx8npmcFxak,0,inner_train,7,28,2302,8
A,W-pA0lOGLR0,0,inner_train,7,28,2302,8
A,W40BaML7mzc,0,inner_train,3,12,2302,8
A,WAXJRnJXmOA,0,inner_train,8,32,2302,8
A,WGfGxoI05ew,0,inner_train,2,8,2302,8
A,WHUHTmtBJWU,0,inner_train,3,12,2302,8
A,WMzvDL7b4sM,0,inner_train,5,20,2302,8
A,WSjlhBDxNW8,0,inner_train,6,24,2302,8
A,WUeSV0Z23Kg,0,inner_train,2,8,2302,8
A,WXKgBIiP8IA,0,inner_train,11,44,2302,8
A,We5nTulz1Vs,0,inner_train,4,16,2302,8
A,Wfn7XvSEwUA,0,inner_train,8,32,2302,8
A,Wh6sht7xwqQ,0,inner_train,12,48,2302,8
A,Wn8nz8GPKkI,0,inner_train,3,12,2302,8
A,Wnw1IAEDwDM,0,inner_train,3,12,2302,8
A,Wo1RxRjXyYw,0,inner_train,7,28,2302,8
A,WtiBpLt2wuA,0,inner_train,1,4,2302,8
A,Wx9nThz5z_Y,0,inner_train,3,12,2302,8
A,X0jMZoxUL2A,0,inner_train,11,44,2302,8
A,X2leyjuolDM,0,inner_train,7,28,2302,8
A,XAT2IfFFAU0,0,inner_train,6,24,2302,8
A,XCyngF93SmU,0,inner_train,6,24,2302,8
A,XDVkhOziCkg,0,inner_train,3,12,2302,8
A,XFJQJb0yaKY,0,inner_train,2,8,2302,8
A,XQxnAPleuCE,0,inner_train,2,8,2302,8
A,XXvSLz8QmGk,0,inner_train,11,44,2302,8
A,Xe-keAcLge0,0,inner_train,2,8,2302,8
A,XgT2WWcXip4,0,inner_train,4,16,2302,8
A,Xo6-V2RlWss,0,inner_train,4,16,2302,8
A,Xq7zLxYHxd8,0,inner_train,7,28,2302,8
A,XwOdPYlyqXA,0,inner_train,3,12,2302,8
A,XyBU_gZtU0M,0,inner_train,21,84,2302,8
A,XzhRYIeczg4,0,inner_train,2,8,2302,8
A,Y6s_vuUUsJM,0,inner_train,4,16,2302,8
A,YAYfMkxhRiQ,0,inner_train,5,20,2302,8
A,YB9EUgrzCCo,0,inner_train,4,16,2302,8
A,YD5vqR15nco,0,inner_train,2,8,2302,8
A,YF3mDOuF46M,0,inner_train,7,28,2302,8
A,YLA7h1RTa9w,0,inner_train,11,44,2302,8
A,YQUutkMdLj0,0,inner_train,4,16,2302,8
A,YQanVofsHoE,0,inner_train,1,4,2302,8
A,YVHJpAROBvQ,0,inner_train,4,16,2302,8
A,YWjTWl0oNLk,0,inner_train,11,44,2302,8
A,YcyHQQXGXWA,0,inner_train,6,24,2302,8
A,YfxtwXXkCmc,0,inner_train,6,24,2302,8
A,Yn8vNC41UMg,0,inner_train,3,12,2302,8
A,YodtMIsjM0c,0,inner_train,12,48,2302,8
A,YrPXbGBvqGo,0,inner_train,4,16,2302,8
A,Z-26eyME6Co,0,inner_train,7,28,2302,8
A,Z3fcd1wdzr0,0,inner_train,8,32,2302,8
A,ZDz8Qr-sJ3E,0,inner_train,4,16,2302,8
A,ZLCK8WX6qFQ,0,inner_train,2,8,2302,8
A,ZQaGGpcIPHM,0,inner_train,2,8,2302,8
A,ZSBoSJaD2tQ,0,inner_train,9,36,2302,8
A,ZZzdvUdOTww,0,inner_train,6,24,2302,8
A,Zae-zQ3VBpY,0,inner_train,2,8,2302,8
A,Zg9DKOHJdw8,0,inner_train,2,8,2302,8
A,ZjsQqd6KZIg,0,inner_train,11,44,2302,8
A,ZmAIDJ_gcXM,0,inner_train,3,12,2302,8
A,Zs8x712Y-CM,0,inner_train,12,48,2302,8
A,ZtuTCuh9C1M,0,inner_train,6,24,2302,8
A,ZzL2sHtTWRc,0,inner_train,2,8,2302,8
A,_8pvMpMdGM4,0,inner_train,21,84,2302,8
A,_BMdEKNF5Js,0,inner_train,1,4,2302,8
A,_BXmhCPTQmA,0,inner_train,2,8,2302,8
A,_BtdwH6mfWg,0,inner_train,2,8,2302,8
A,_HanACduNJk,0,inner_train,9,36,2302,8
A,_K0okiLaF9I,0,inner_train,2,8,2302,8
A,_MGd6t9eZP8,0,inner_train,1,4,2302,8
A,_PJ26YwqRJE,0,inner_train,6,24,2302,8
A,_PKP676ez2c,0,inner_train,8,32,2302,8
A,_Vp4SDp_knI,0,inner_train,2,8,2302,8
A,_WkXQNVLQXs,0,inner_train,4,16,2302,8
A,_ZlF5Q9W1DM,0,inner_train,2,8,2302,8
A,_bIJOxiIJFk,0,inner_train,6,24,2302,8
A,_iy7ftq27xE,0,inner_train,12,48,2302,8
A,_qVgNLJCYdA,0,inner_train,5,20,2302,8
A,_xjBqNfiEY4,0,inner_train,6,24,2302,8
A,a5CSKvCAhbs,0,inner_train,10,40,2302,8
A,a5FKWiI90hk,0,inner_train,3,12,2302,8
A,aEaM_LOI-BM,0,inner_train,6,24,2302,8
A,aFZIvp3SgHY,0,inner_train,4,16,2302,8
A,aFhT0px8AMw,0,inner_train,2,8,2302,8
A,aFjMWlR1QAY,0,inner_train,13,52,2302,8
A,aXla94xd_AQ,0,inner_train,4,16,2302,8
A,aYdMtEO0cbI,0,inner_train,2,8,2302,8
A,afDJvn5nmtY,0,inner_train,1,4,2302,8
A,ahcAFnY6iAY,0,inner_train,2,8,2302,8
A,ai7G98thPpk,0,inner_train,3,12,2302,8
A,aiJg0jtIHOM,0,inner_train,1,4,2302,8
A,ak7N0BqMluI,0,inner_train,9,36,2302,8
A,amem5EmRG3s,0,inner_train,6,24,2302,8
A,asWraTfIqq0,0,inner_train,10,40,2302,8
A,avW2m6VHTyg,0,inner_train,8,32,2302,8
A,axQ5CDRawO0,0,inner_train,2,8,2302,8
A,b1Il3Nf6BrU,0,inner_train,3,12,2302,8
A,bBJ0BxmIocQ,0,inner_train,22,88,2302,8
A,bD0FqMn1KXw,0,inner_train,7,28,2302,8
A,bMuoPr5-Yt4,0,inner_train,1,4,2302,8
A,bUFAN2TgPaU,0,inner_train,9,36,2302,8
A,bVhWpCvpSs4,0,inner_train,8,32,2302,8
A,bYt4wybVLRQ,0,inner_train,5,20,2302,8
A,bcns0Gu66D8,0,inner_train,5,20,2302,8
A,bdtwQxwySN0,0,inner_train,9,36,2302,8
A,bfy28AlY-TQ,0,inner_train,5,20,2302,8
A,bh4_Kd4hhd4,0,inner_train,1,4,2302,8
A,bzPFUVGPS3c,0,inner_train,5,20,2302,8
A,c5-L8vC6_sk,0,inner_train,5,20,2302,8
A,c5AJbOd794U,0,inner_train,7,28,2302,8
A,c6wuh0NRG1s,0,inner_train,8,32,2302,8
A,c9jD33baJ60,0,inner_train,7,28,2302,8
A,cEXJ2zFbC9I,0,inner_train,5,20,2302,8
A,cKxNJY7sA8s,0,inner_train,2,8,2302,8
A,cMUS4nhcKCQ,0,inner_train,1,4,2302,8
A,cSraseCDilY,0,inner_train,2,8,2302,8
A,cUm0TN3vXRc,0,inner_train,6,24,2302,8
A,cZDAM6NjBzE,0,inner_train,4,16,2302,8
A,caLWajc18Y4,0,inner_train,11,44,2302,8
A,ce1ObTPlI38,0,inner_train,2,8,2302,8
A,cfX_iuhCbRY,0,inner_train,6,24,2302,8
A,cjgq9d8Zn9g,0,inner_train,7,28,2302,8
A,cl1DNRGX578,0,inner_train,3,12,2302,8
A,d0QNH2vcDgU,0,inner_train,22,88,2302,8
A,d3I7Ug-_3L0,0,inner_train,11,44,2302,8
A,d7Dz34-cZ74,0,inner_train,3,12,2302,8
A,d89Z_olwc2Y,0,inner_train,6,24,2302,8
A,dEBug0QYayY,0,inner_train,1,4,2302,8
A,dEXSb0CfodU,0,inner_train,1,4,2302,8
A,dLmtsRyRH4s,0,inner_train,1,4,2302,8
A,dLzsNc_hzkQ,0,inner_train,2,8,2302,8
A,dQ56b0bqmc8,0,inner_train,4,16,2302,8
A,dXMAS2tIknw,0,inner_train,7,28,2302,8
A,dbH51F5Zqi4,0,inner_train,1,4,2302,8
A,dyZdiWNflko,0,inner_train,10,40,2302,8
A,dzSv6GwfF-0,0,inner_train,1,4,2302,8
A,e1E5W_ZefmY,0,inner_train,7,28,2302,8
A,ePtlUYCdrNM,0,inner_train,7,28,2302,8
A,eTCnM472-cQ,0,inner_train,4,16,2302,8
A,eTn2P4wmFr4,0,inner_train,14,56,2302,8
A,eY64P27khzk,0,inner_train,5,20,2302,8
A,eYCiRWf2NHE,0,inner_train,2,8,2302,8
A,eZVcshSUD3Q,0,inner_train,4,16,2302,8
A,eaXDCknxPrU,0,inner_train,2,8,2302,8
A,emtvrtk-jsU,0,inner_train,3,12,2302,8
A,erBIIKA6r5Y,0,inner_train,1,4,2302,8
A,f-ZNjqLlrm4,0,inner_train,6,24,2302,8
A,f49boM5fb8U,0,inner_train,6,24,2302,8
A,f6S2XNPIiFk,0,inner_train,11,44,2302,8
A,fGYbbP8RDLQ,0,inner_train,3,12,2302,8
A,fI9KptYFZeg,0,inner_train,4,16,2302,8
A,fSOVk2cS-sY,0,inner_train,5,20,2302,8
A,fTKe7E_4OCQ,0,inner_train,2,8,2302,8
A,faXGVcVcVsE,0,inner_train,16,64,2302,8
A,fbHlBmq7Ipo,0,inner_train,12,48,2302,8
A,fi7g4GoK-z4,0,inner_train,2,8,2302,8
A,fjE2EZKgQm8,0,inner_train,7,28,2302,8
A,flBtk736di4,0,inner_train,8,32,2302,8
A,frNJdG0GkYw,0,inner_train,2,8,2302,8
A,gEgcpVY8WK4,0,inner_train,32,128,2302,8
A,gFAOKuqpUq4,0,inner_train,6,24,2302,8
A,gJdSxPhf85M,0,inner_train,4,16,2302,8
A,gLdRUsLw4CA,0,inner_train,4,16,2302,8
A,gPWyANEm0eE,0,inner_train,10,40,2302,8
A,gZDyk95Xob4,0,inner_train,15,60,2302,8
A,gcGZp9JX_qE,0,inner_train,4,16,2302,8
A,ggbV7YeSl7k,0,inner_train,3,12,2302,8
A,gm4l099casQ,0,inner_train,2,8,2302,8
A,gvrfI9e5xHQ,0,inner_train,1,4,2302,8
A,gzZ8NTeTzRs,0,inner_train,2,8,2302,8
A,hSEfYcIjIr4,0,inner_train,2,8,2302,8
A,hThsntvCk2s,0,inner_train,3,12,2302,8
A,hawztAtYHCE,0,inner_train,4,16,2302,8
A,hdLC4Ro977Q,0,inner_train,2,8,2302,8
A,hfVXx8hfKak,0,inner_train,9,36,2302,8
A,hfvmQuhqMmY,0,inner_train,8,32,2302,8
A,hh04W3xXa5s,0,inner_train,3,12,2302,8
A,hlBOP5NskhM,0,inner_train,12,48,2302,8
A,hmjfBZGGZR8,0,inner_train,2,8,2302,8
A,hyazktfsZew,0,inner_train,34,136,2302,8
A,i5of7ZTkyfw,0,inner_train,4,16,2302,8
A,i6UngvEEuNs,0,inner_train,1,4,2302,8
A,iEOBNT0HFtU,0,inner_train,13,52,2302,8
A,iFGoQUh81as,0,inner_train,1,4,2302,8
A,iMss8xBhFiI,0,inner_train,9,36,2302,8
A,iO34hER47xA,0,inner_train,5,20,2302,8
A,iR1Os7FVGHs,0,inner_train,3,12,2302,8
A,iS91daVpH2E,0,inner_train,7,28,2302,8
A,iWBx0CP9JqA,0,inner_train,2,8,2302,8
A,io85pRFj_dw,0,inner_train,2,8,2302,8
A,izFBeXMTgds,0,inner_train,7,28,2302,8
A,j4MpQ6CKoDE,0,inner_train,1,4,2302,8
A,j9mRv472dq0,0,inner_train,2,8,2302,8
A,jNdvceZ4etc,0,inner_train,9,36,2302,8
A,jPGDFrQLD4I,0,inner_train,1,4,2302,8
A,jV6qzF2YROc,0,inner_train,7,28,2302,8
A,jXp595jj734,0,inner_train,2,8,2302,8
A,jbJF3aphcP0,0,inner_train,1,4,2302,8
A,jfSGWBfVNBI,0,inner_train,2,8,2302,8
A,jgNu58Da9cs,0,inner_train,6,24,2302,8
A,jhb6SV2dQzg,0,inner_train,1,4,2302,8
A,juI9KoLA87A,0,inner_train,14,56,2302,8
A,jzNIU-w0MVo,0,inner_train,11,44,2302,8
A,k0cGUNUHuyY,0,inner_train,1,4,2302,8
A,k4T6GaDrcjs,0,inner_train,11,44,2302,8
A,kCQqLNiO0mk,0,inner_train,15,60,2302,8
A,kM6wo2bb3nw,0,inner_train,3,12,2302,8
A,kRs39SO-neY,0,inner_train,4,16,2302,8
A,kRsA87VU6EQ,0,inner_train,1,4,2302,8
A,kSooCdVTI6E,0,inner_train,6,24,2302,8
A,kZfcQ4a0kx4,0,inner_train,14,56,2302,8
A,kcIGTPHEsNo,0,inner_train,12,48,2302,8
A,kddCewAsxfA,0,inner_train,4,16,2302,8
A,kj63uF0RhW8,0,inner_train,2,8,2302,8
A,kjQAkrdbREk,0,inner_train,3,12,2302,8
A,kqXpf26EL-s,0,inner_train,10,40,2302,8
A,ku-dtUqCm2o,0,inner_train,2,8,2302,8
A,kx544gnOZB0,0,inner_train,2,8,2302,8
A,ky7Q5onqxGw,0,inner_train,3,12,2302,8
A,kyPepNmxaj8,0,inner_train,3,12,2302,8
A,kzmaKnujN64,0,inner_train,7,28,2302,8
A,l-nM_U1qpko,0,inner_train,6,24,2302,8
A,l5_DDqck4Rs,0,inner_train,1,4,2302,8
A,lWvaIexY2WU,0,inner_train,4,16,2302,8
A,lo0R1mvjDT8,0,inner_train,6,24,2302,8
A,lp9vkkimXqg,0,inner_train,21,84,2302,8
A,lpF-yBYou0s,0,inner_train,4,16,2302,8
A,lzyVWNrkgbQ,0,inner_train,3,12,2302,8
A,m0-DH0k115I,0,inner_train,2,8,2302,8
A,m7SJs73SF8w,0,inner_train,4,16,2302,8
A,mHEtr7PHxoA,0,inner_train,2,8,2302,8
A,mI50zj8cTNw,0,inner_train,5,20,2302,8
A,mKP6TVuixWg,0,inner_train,7,28,2302,8
A,mMeGgB9-hSE,0,inner_train,3,12,2302,8
A,mNurUl_Q2UY,0,inner_train,1,4,2302,8
A,mRPIse3OO74,0,inner_train,7,28,2302,8
A,mSWwz7dXUP8,0,inner_train,1,4,2302,8
A,mW8eL4e7Wrg,0,inner_train,9,36,2302,8
A,mXdvCxLbpuY,0,inner_train,2,8,2302,8
A,mgpoY1-110U,0,inner_train,7,28,2302,8
A,mjQfQx2K__8,0,inner_train,13,52,2302,8
A,mjYeEikLR8I,0,inner_train,2,8,2302,8
A,mrQIrm6hYMQ,0,inner_train,3,12,2302,8
A,muOYAxkG-Zo,0,inner_train,11,44,2302,8
A,mud6tEqFiEM,0,inner_train,8,32,2302,8
A,mxa4KXSz9rw,0,inner_train,12,48,2302,8
A,mzTHW2dtbs4,0,inner_train,4,16,2302,8
A,mziQcFSsdRI,0,inner_train,3,12,2302,8
A,n2BuwHbdilY,0,inner_train,4,16,2302,8
A,n4xRx0J3rYQ,0,inner_train,14,56,2302,8
A,n5J1ZkGUGnU,0,inner_train,5,20,2302,8
A,n5MU2-GFjo8,0,inner_train,5,20,2302,8
A,n7K5SpMrQt0,0,inner_train,7,28,2302,8
A,nAhn8-kZpM8,0,inner_train,2,8,2302,8
A,nDXKvarLEOM,0,inner_train,4,16,2302,8
A,nErOMpqvcRg,0,inner_train,3,12,2302,8
A,nF0AMbTH4VM,0,inner_train,1,4,2302,8
A,nQ7txb1MtG0,0,inner_train,2,8,2302,8
A,npIVLL_fTf0,0,inner_train,11,44,2302,8
A,nw6Kf3AtCz4,0,inner_train,33,132,2302,8
A,nxksB2kDJ6o,0,inner_train,2,8,2302,8
A,o1cRmT9qnOc,0,inner_train,1,4,2302,8
A,o2bNnLOEEC0,0,inner_train,4,16,2302,8
A,o63doZKEIds,0,inner_train,9,36,2302,8
A,o7vcTMAX9fQ,0,inner_train,1,4,2302,8
A,oK951Y2N_k0,0,inner_train,1,4,2302,8
A,oO61Ma17tRA,0,inner_train,3,12,2302,8
A,oZkWWCQw2Js,0,inner_train,3,12,2302,8
A,oaC1UATdtAg,0,inner_train,5,20,2302,8
A,obnOnuzb-Xw,0,inner_train,5,20,2302,8
A,omBcvw7izuM,0,inner_train,14,56,2302,8
A,ooGB4BLK9PM,0,inner_train,1,4,2302,8
A,opHUZsc2WO8,0,inner_train,2,8,2302,8
A,otna1VHHCow,0,inner_train,6,24,2302,8
A,ouhCx4TgHlE,0,inner_train,3,12,2302,8
A,owT0_Xfu8a0,0,inner_train,2,8,2302,8
A,oyHKiX5YGDE,0,inner_train,11,44,2302,8
A,p18PVgfxook,0,inner_train,1,4,2302,8
A,p19Hsjx2xgI,0,inner_train,4,16,2302,8
A,pAclBdj20ZU,0,inner_train,12,48,2302,8
A,pFh-SLxltms,0,inner_train,16,64,2302,8
A,pIMByitigYI,0,inner_train,12,48,2302,8
A,pKXaKinzTmY,0,inner_train,4,16,2302,8
A,pU-MjERGTUk,0,inner_train,1,4,2302,8
A,pY4ovojS4rk,0,inner_train,3,12,2302,8
A,pf-78LF4ORE,0,inner_train,18,72,2302,8
A,pf6HYOOwfGE,0,inner_train,1,4,2302,8
A,pkH2TfFN-6s,0,inner_train,1,4,2302,8
A,ptgBkE_e5js,0,inner_train,2,8,2302,8
A,puum3vabpb4,0,inner_train,19,76,2302,8
A,q3QUybiOYeU,0,inner_train,1,4,2302,8
A,q4hP2j7oewo,0,inner_train,2,8,2302,8
A,q7BxnIM2_z0,0,inner_train,1,4,2302,8
A,qCUg4ek1PPE,0,inner_train,2,8,2302,8
A,qFppeQvdfxI,0,inner_train,8,32,2302,8
A,qJZlp9uxoTU,0,inner_train,16,64,2302,8
A,qP4uuMI-JSk,0,inner_train,6,24,2302,8
A,qYJtbgLqizk,0,inner_train,2,8,2302,8
A,qbIajpM7U3Y,0,inner_train,4,16,2302,8
A,qd6YuFGcBGk,0,inner_train,9,36,2302,8
A,qkWdc-E6jGI,0,inner_train,7,28,2302,8
A,qo2reupzUE0,0,inner_train,4,16,2302,8
A,qrSW93EtuMc,0,inner_train,2,8,2302,8
A,qszy_WSRFUM,0,inner_train,7,28,2302,8
A,qtI3CB1jslQ,0,inner_train,1,4,2302,8
A,qvIhzmujTi8,0,inner_train,3,12,2302,8
A,r1erb5PSm1A,0,inner_train,7,28,2302,8
A,r8OPmbZZlpE,0,inner_train,3,12,2302,8
A,rApOTQgFW6Y,0,inner_train,1,4,2302,8
A,rC7qKZMKa0U,0,inner_train,1,4,2302,8
A,rEWQW_ibDwg,0,inner_train,8,32,2302,8
A,rFHIApgUtoI,0,inner_train,6,24,2302,8
A,rLHJ_ebXCHQ,0,inner_train,8,32,2302,8
A,rNXM3avNBKk,0,inner_train,4,16,2302,8
A,rWjPSlzUc-8,0,inner_train,2,8,2302,8
A,s0PUurm1ONo,0,inner_train,1,4,2302,8
A,s1Yo_MCiMPc,0,inner_train,8,32,2302,8
A,s1tVE8g6JBc,0,inner_train,2,8,2302,8
A,s53UAEi7JEY,0,inner_train,3,12,2302,8
A,sFLTjqVS7AE,0,inner_train,4,16,2302,8
A,sRMdbZVjhis,0,inner_train,2,8,2302,8
A,sRex0-9yFFc,0,inner_train,3,12,2302,8
A,sU40irMa-so,0,inner_train,2,8,2302,8
A,sqADHmnM164,0,inner_train,1,4,2302,8
A,ssH8WQF4eN0,0,inner_train,2,8,2302,8
A,sw-smuVRByI,0,inner_train,8,32,2302,8
A,t-wXEPHHtME,0,inner_train,3,12,2302,8
A,t2U7w3K2qac,0,inner_train,2,8,2302,8
A,t7a3zECpT4k,0,inner_train,4,16,2302,8
A,tL8RzwWSmAE,0,inner_train,4,16,2302,8
A,tRSPfPlNbMU,0,inner_train,4,16,2302,8
A,tUTf9R5u6r0,0,inner_train,1,4,2302,8
A,tdIZZ9v0IGA,0,inner_train,6,24,2302,8
A,tnhRxo-g3Xw,0,inner_train,1,4,2302,8
A,trQLgl6ncmk,0,inner_train,5,20,2302,8
A,tw2xFbfgV4U,0,inner_train,11,44,2302,8
A,u94VPxEIJPg,0,inner_train,8,32,2302,8
A,uBgRo9tnv-I,0,inner_train,8,32,2302,8
A,uITHY4LORDs,0,inner_train,3,12,2302,8
A,uWW1ejwFURI,0,inner_train,1,4,2302,8
A,uXYAfpQUYVE,0,inner_train,10,40,2302,8
A,uYzZB4ccG1Q,0,inner_train,30,120,2302,8
A,uea5xJZygsc,0,inner_train,2,8,2302,8
A,uxHBEfIhY-E,0,inner_train,7,28,2302,8
A,uy9MGhVqCp8,0,inner_train,7,28,2302,8
A,v3l56fl6aJM,0,inner_train,3,12,2302,8
A,v45zoIrjoTo,0,inner_train,2,8,2302,8
A,v5AAvrZuR2U,0,inner_train,5,20,2302,8
A,v73dbqOUoXQ,0,inner_train,2,8,2302,8
A,vA68fTqDars,0,inner_train,2,8,2302,8
A,vM7m581tHn0,0,inner_train,9,36,2302,8
A,vRhj2bLo1ho,0,inner_train,8,32,2302,8
A,vRydHjRzDX0,0,inner_train,6,24,2302,8
A,vXABB4tBBUU,0,inner_train,6,24,2302,8
A,vbVLgaP5IYU,0,inner_train,3,12,2302,8
A,vlnKSMw5v1o,0,inner_train,6,24,2302,8
A,vop7tN_K64I,0,inner_train,6,24,2302,8
A,vrgwwihTxVQ,0,inner_train,2,8,2302,8
A,vwUBtNvjrU4,0,inner_train,14,56,2302,8
A,vx8j_4DMqh4,0,inner_train,2,8,2302,8
A,w-PFjo89Dpw,0,inner_train,9,36,2302,8
A,w44JDB1NmqM,0,inner_train,4,16,2302,8
A,w4xIyGs-3wc,0,inner_train,2,8,2302,8
A,wEs7pJH2mqQ,0,inner_train,5,20,2302,8
A,wI7DDCRh4Nw,0,inner_train,7,28,2302,8
A,wLrgvSYLPUI,0,inner_train,5,20,2302,8
A,wMggOhhVouA,0,inner_train,2,8,2302,8
A,wNx1ZnQ0MDQ,0,inner_train,5,20,2302,8
A,wVdoIjg3ZFQ,0,inner_train,6,24,2302,8
A,wY8JbFOsp5E,0,inner_train,2,8,2302,8
A,wb7CfuiIZFQ,0,inner_train,1,4,2302,8
A,wj4snKbUWZA,0,inner_train,4,16,2302,8
A,wrQVnClcNPM,0,inner_train,17,68,2302,8
A,x7ZR70cTa84,0,inner_train,2,8,2302,8
A,x92920ole0w,0,inner_train,4,16,2302,8
A,xAApNMTj3as,0,inner_train,1,4,2302,8
A,xBsrNFxnnuY,0,inner_train,7,28,2302,8
A,xP81rX2ATLI,0,inner_train,9,36,2302,8
A,xPN38lYBQv4,0,inner_train,2,8,2302,8
A,xRJXYUZVdas,0,inner_train,5,20,2302,8
A,xTBBDx3DkXQ,0,inner_train,7,28,2302,8
A,xUz5cCA-oTo,0,inner_train,12,48,2302,8
A,xYtNgq9eTlg,0,inner_train,8,32,2302,8
A,xaSf1d13WoY,0,inner_train,10,40,2302,8
A,xbl7bU5PGBs,0,inner_train,3,12,2302,8
A,xfP0bm6Z-7E,0,inner_train,6,24,2302,8
A,xgAwddSkrOo,0,inner_train,5,20,2302,8
A,xiRUWSUrGSg,0,inner_train,2,8,2302,8
A,xn9_4n4NpEw,0,inner_train,11,44,2302,8
A,xnNZyfhusAk,0,inner_train,4,16,2302,8
A,xomMHflvVDw,0,inner_train,25,100,2302,8
A,xu53lk4dhSc,0,inner_train,9,36,2302,8
A,xw-Blnej8EA,0,inner_train,1,4,2302,8
A,xwNQ7QuXaps,0,inner_train,6,24,2302,8
A,xyOa9ivNrg4,0,inner_train,2,8,2302,8
A,y1gL_MuokI8,0,inner_train,2,8,2302,8
A,y5JdqGL5DRc,0,inner_train,2,8,2302,8
A,yALhl-lMBxk,0,inner_train,2,8,2302,8
A,yBGuxyO-ElM,0,inner_train,4,16,2302,8
