direction,video_id,expert_fold,role,sample_count,meta_row_count,inner_split_seed,inner_split_modulo
B,S8yP6lBOdKo,1,inner_train,1,4,2302,8
B,S9PDgK7fpJI,1,inner_train,12,48,2302,8
B,SI39azgVUR8,1,inner_train,7,28,2302,8
B,SLi2gT5H6m8,1,inner_train,10,40,2302,8
B,SMzV26l6iA0,1,inner_train,2,8,2302,8
B,SRP5FYP71Ng,1,inner_train,1,4,2302,8
B,SSNrLu-eZiM,1,inner_train,1,4,2302,8
B,STeqtJLakQQ,1,inner_train,7,28,2302,8
B,SWhfaL7AdEc,1,inner_train,9,36,2302,8
B,S_mxvk4LEh0,1,inner_train,6,24,2302,8
B,S_tGoxSEh5Y,1,inner_train,1,4,2302,8
B,SaNXCez-9iQ,1,inner_train,2,8,2302,8
B,Sb2xMPwNKPo,1,inner_train,5,20,2302,8
B,Sglx7douG_4,1,inner_train,2,8,2302,8
B,SmftC-VAfYQ,1,inner_train,5,20,2302,8
B,SrMN3rwvCsE,1,inner_train,7,28,2302,8
B,T-vqHR989bM,1,inner_train,2,8,2302,8
B,T1icdxz0TNs,1,inner_train,2,8,2302,8
B,T4e4Ba1sRg0,1,inner_train,7,28,2302,8
B,TBCjKGYBNIo,1,inner_train,22,88,2302,8
B,TFKgo5JlPro,1,inner_train,2,8,2302,8
B,TNwwVWA-oAE,1,inner_train,6,24,2302,8
B,TO5HjoK8Iu8,1,inner_train,11,44,2302,8
B,TUY83eDK5jc,1,inner_train,9,36,2302,8
B,TZXcQemh8n8,1,inner_train,2,8,2302,8
B,TahiuVpcROM,1,inner_train,1,4,2302,8
B,Tiq67-bAV3M,1,inner_train,6,24,2302,8
B,TwTLsgfpKvA,1,inner_train,10,40,2302,8
B,TxRS6vJ9ak0,1,inner_train,7,28,2302,8
B,U2Ydtq6qvL0,1,inner_train,5,20,2302,8
B,UF9OlX-QNHU,1,inner_train,2,8,2302,8
B,UKVwc6I06x8,1,inner_train,3,12,2302,8
B,ULtBuI6nMaY,1,inner_train,6,24,2302,8
B,URP2YlSNuZ4,1,inner_train,2,8,2302,8
B,UUukBV82P9A,1,inner_train,12,48,2302,8
B,UXvMaHD9kmA,1,inner_train,15,60,2302,8
B,Ua4g9q0r-dI,1,inner_train,17,68,2302,8
B,UeOIb6s0pVM,1,inner_train,11,44,2302,8
B,UfLMdSGGQVw,1,inner_train,10,40,2302,8
B,UgTM9y2rD38,1,inner_train,3,12,2302,8
B,Uiq0lf9ibF8,1,inner_train,1,4,2302,8
B,UkqTwAuA8jI,1,inner_train,4,16,2302,8
B,UmB5c_QqUPs,1,inner_train,13,52,2302,8
B,UtjenieM1Ak,1,inner_train,3,12,2302,8
B,V5lfNohNlEg,1,inner_train,1,4,2302,8
B,VAFdgtqZz4g,1,inner_train,3,12,2302,8
B,VCIe-4p0xoM,1,inner_train,1,4,2302,8
B,VZqkWIPmH6w,1,inner_train,10,40,2302,8
B,VbmSzYg_lmg,1,inner_train,1,4,2302,8
B,VjAvqFXEmmk,1,inner_train,8,32,2302,8
B,VoETCD8fBLI,1,inner_train,2,8,2302,8
B,Vv2DTPyyw90,1,inner_train,6,24,2302,8
B,VybXjsmsjAY,1,inner_train,9,36,2302,8
B,VzDXgBOe5iI,1,inner_train,4,16,2302,8
B,W-ptEZFARVo,1,inner_train,11,44,2302,8
B,W53uRqITk2I,1,inner_train,9,36,2302,8
B,WANirpnKa4w,1,inner_train,5,20,2302,8
B,WBCRTcMJZZc,1,inner_train,4,16,2302,8
B,WJ2QF4Kw9Y8,1,inner_train,3,12,2302,8
B,WTF9xgqLIvI,1,inner_train,10,40,2302,8
B,WYSomBHdl4c,1,inner_train,1,4,2302,8
B,WZVfvgTeFPo,1,inner_train,3,12,2302,8
B,WaaSYRPwQBw,1,inner_train,2,8,2302,8
B,WovurMxG2Aw,1,inner_train,5,20,2302,8
B,WxYb2x_irTM,1,inner_train,2,8,2302,8
B,X3p50qqFW_w,1,inner_train,6,24,2302,8
B,X6-jJO00DMg,1,inner_train,3,12,2302,8
B,X7-Gbk8gAD0,1,inner_train,7,28,2302,8
B,XEZ7e4pf1xE,1,inner_train,11,44,2302,8
B,XPoY4LD-A1I,1,inner_train,8,32,2302,8
B,XVSDfgstFUQ,1,inner_train,6,24,2302,8
B,XbolrpSc0KU,1,inner_train,6,24,2302,8
B,XsEPZydHWdo,1,inner_train,2,8,2302,8
B,Xx7Y2YIbleA,1,inner_train,9,36,2302,8
B,Y4izAQYtGEw,1,inner_train,5,20,2302,8
B,Y6zyM1nDhN0,1,inner_train,6,24,2302,8
B,Y9fvHRNz2Bs,1,inner_train,4,16,2302,8
B,YEOU4KFDjZo,1,inner_train,3,12,2302,8
B,YGeVGXXK3ao,1,inner_train,3,12,2302,8
B,YITXOmhQhYE,1,inner_train,10,40,2302,8
B,YJJoYkFPmds,1,inner_train,12,48,2302,8
B,YRmjALBdTdE,1,inner_train,7,28,2302,8
B,YVBsDJtAbk4,1,inner_train,4,16,2302,8
B,YWxvIFmYnNU,1,inner_train,20,80,2302,8
B,YcJ5RJYUr7Y,1,inner_train,16,64,2302,8
B,YgyqX4aZ4tE,1,inner_train,9,36,2302,8
B,YjNYBBs1AZw,1,inner_train,1,4,2302,8
B,YmGfjU5PGyE,1,inner_train,2,8,2302,8
B,YqHEmUKUy-E,1,inner_train,2,8,2302,8
B,ZJGzEeDXbyM,1,inner_train,2,8,2302,8
B,ZMAoUt0SD7E,1,inner_train,1,4,2302,8
B,ZQuGizjoCTY,1,inner_train,7,28,2302,8
B,ZRic9ygn9f8,1,inner_train,3,12,2302,8
B,ZUqTWOx9jYU,1,inner_train,6,24,2302,8
B,ZW4Oe_fKJM0,1,inner_train,7,28,2302,8
B,ZXHX_e6HCI0,1,inner_train,4,16,2302,8
B,ZbVa-a2tNFM,1,inner_train,3,12,2302,8
B,ZdX9sUd3bAI,1,inner_train,4,16,2302,8
B,ZfQYEa2fHGo,1,inner_train,3,12,2302,8
B,ZiM_gkdFGJk,1,inner_train,2,8,2302,8
B,Zj_4YmbMWtg,1,inner_train,4,16,2302,8
B,ZltpfWh2aIw,1,inner_train,1,4,2302,8
B,Zo8jCDGMWjw,1,inner_train,1,4,2302,8
B,Zr3psuFQoDY,1,inner_train,1,4,2302,8
B,_26JmJnPKfM,1,inner_train,24,96,2302,8
B,_2u0MkRqpjA,1,inner_train,1,4,2302,8
B,_4K620KW_Is,1,inner_train,3,12,2302,8
B,_HabvL0VnrQ,1,inner_train,9,36,2302,8
B,_JcML8u5Wes,1,inner_train,3,12,2302,8
B,_KGd7IpX3B4,1,inner_train,1,4,2302,8
B,_UNQDdiAbWI,1,inner_train,4,16,2302,8
B,_XWUKMkxa-Q,1,inner_train,1,4,2302,8
B,_YzIvwvyIq4,1,inner_train,1,4,2302,8
B,_iRAn6feOmw,1,inner_train,5,20,2302,8
B,_tBaGXNwlp0,1,inner_train,6,24,2302,8
B,_v8c7iWkYz0,1,inner_train,6,24,2302,8
B,a4vRa-_nuJw,1,inner_train,6,24,2302,8
B,a7HHg_JygJo,1,inner_train,7,28,2302,8
B,a8WV5KEMKSw,1,inner_train,5,20,2302,8
B,aCwLQrJz4Bo,1,inner_train,5,20,2302,8
B,aDvgbBqTWWE,1,inner_train,6,24,2302,8
B,aE7sckIAWuw,1,inner_train,6,24,2302,8
B,aI1tdJPHz2I,1,inner_train,4,16,2302,8
B,aIUF3QJJOF4,1,inner_train,9,36,2302,8
B,aKPfbyW-Qxw,1,inner_train,9,36,2302,8
B,aMtFBGh2wKI,1,inner_train,6,24,2302,8
B,aWwjhcYLbRw,1,inner_train,3,12,2302,8
B,aZjCq_hv2Pk,1,inner_train,3,12,2302,8
B,afCsKTHteg4,1,inner_train,4,16,2302,8
B,aiUq5xksJy0,1,inner_train,8,32,2302,8
B,ap465Tlzf88,1,inner_train,2,8,2302,8
B,aqmRPNfeOy8,1,inner_train,4,16,2302,8
B,assx_NKo-L8,1,inner_train,21,84,2302,8
B,atxoi7pB5TM,1,inner_train,3,12,2302,8
B,bCDfIJ12oqM,1,inner_train,2,8,2302,8
B,bEXCrGIOoWU,1,inner_train,3,12,2302,8
B,bI3DTH2yTbM,1,inner_train,2,8,2302,8
B,bJI7-LnKPH4,1,inner_train,6,24,2302,8
B,bQcJVJcpgAs,1,inner_train,4,16,2302,8
B,bU6CgE_kMRY,1,inner_train,4,16,2302,8
B,bZ2ytqPtyK4,1,inner_train,1,4,2302,8
B,b_SffSbPVJM,1,inner_train,6,24,2302,8
B,babuyKl7EAw,1,inner_train,12,48,2302,8
B,badtXoOJaf8,1,inner_train,5,20,2302,8
B,bge5PUG3G4A,1,inner_train,4,16,2302,8
B,bhFK-xy76U4,1,inner_train,2,8,2302,8
B,bkP-BNW4oMg,1,inner_train,6,24,2302,8
B,c7xUcM68IFE,1,inner_train,8,32,2302,8
B,c805Td8A_Ek,1,inner_train,9,36,2302,8
B,cHBRDdSXLtU,1,inner_train,2,8,2302,8
B,cHrOisasWLU,1,inner_train,3,12,2302,8
B,cKldvZeyRDA,1,inner_train,1,4,2302,8
B,cM1Zuji24dI,1,inner_train,2,8,2302,8
B,cMsTvqU_-rc,1,inner_train,2,8,2302,8
B,cOcNe3L4VAg,1,inner_train,16,64,2302,8
B,cRFiXLzcCOA,1,inner_train,4,16,2302,8
B,cR_KQlNhoNE,1,inner_train,10,40,2302,8
B,cS3BDGNDu_8,1,inner_train,2,8,2302,8
B,cSrM5mHACmA,1,inner_train,3,12,2302,8
B,cWN1bibicHc,1,inner_train,2,8,2302,8
B,c_FJuhSte8Q,1,inner_train,11,44,2302,8
B,cmJW6mkspkI,1,inner_train,2,8,2302,8
B,cnllFPRyBFs,1,inner_train,3,12,2302,8
B,ctMCSUT2LlQ,1,inner_train,8,32,2302,8
B,cyOSDKOxb1o,1,inner_train,3,12,2302,8
B,cyu1HhakSaQ,1,inner_train,1,4,2302,8
B,d38u9n5GOLM,1,inner_train,15,60,2302,8
B,d3EeIRaMbbk,1,inner_train,2,8,2302,8
B,dCDAcBR505Q,1,inner_train,3,12,2302,8
B,dH0FmwvOzs0,1,inner_train,2,8,2302,8
B,dJ5MXl66-UQ,1,inner_train,4,16,2302,8
B,dOSyvhYsfFo,1,inner_train,1,4,2302,8
B,dSax_7klbfE,1,inner_train,7,28,2302,8
B,dYyg91d7zjY,1,inner_train,2,8,2302,8
B,dZK01jhM27k,1,inner_train,3,12,2302,8
B,damyXH7mBic,1,inner_train,2,8,2302,8
B,dbpGH5iP0GE,1,inner_train,3,12,2302,8
B,dcUlt6zk_S0,1,inner_train,3,12,2302,8
B,ddix4XuaUlY,1,inner_train,1,4,2302,8
B,dqragS38hCk,1,inner_train,9,36,2302,8
B,dsob2MgUPpA,1,inner_train,16,64,2302,8
B,e0ltF8zpEcw,1,inner_train,9,36,2302,8
B,eJwZfdtlks8,1,inner_train,2,8,2302,8
B,eOU_40p9RpA,1,inner_train,3,12,2302,8
B,ePiz4zU6crI,1,inner_train,2,8,2302,8
B,eW1vgHE6FRM,1,inner_train,8,32,2302,8
B,eeN7l4R3nPc,1,inner_train,4,16,2302,8
B,ejDe6hQWZOk,1,inner_train,3,12,2302,8
B,eo8L7lCTjDQ,1,inner_train,3,12,2302,8
B,ep3IasggD3k,1,inner_train,7,28,2302,8
B,esnOE1LefKA,1,inner_train,2,8,2302,8
B,f47bnEUrOvA,1,inner_train,1,4,2302,8
B,f5k5cF80aUE,1,inner_train,4,16,2302,8
B,fB816aeHRFk,1,inner_train,1,4,2302,8
B,fDYZINwIs_A,1,inner_train,1,4,2302,8
B,fEm9AdLNrjk,1,inner_train,3,12,2302,8
B,fOxg1NstCHA,1,inner_train,1,4,2302,8
B,fTNOAssiTYk,1,inner_train,6,24,2302,8
B,fW1pK2L6RgM,1,inner_train,8,32,2302,8
B,faMq0C_wTpU,1,inner_train,1,4,2302,8
B,fbSxct2JcKU,1,inner_train,5,20,2302,8
B,fhY2vbnjuWY,1,inner_train,4,16,2302,8
B,g8NBNtY3cpU,1,inner_train,1,4,2302,8
B,g99kISQbyuI,1,inner_train,9,36,2302,8
B,gAMbkJk6gnE,1,inner_train,5,20,2302,8
B,gC_wF3uKFW0,1,inner_train,6,24,2302,8
B,gRAmIaSlm80,1,inner_train,1,4,2302,8
B,gU7McujYYPY,1,inner_train,7,28,2302,8
B,gXDRWhJbfFU,1,inner_train,11,44,2302,8
B,gXuiIWRxrw4,1,inner_train,20,80,2302,8
B,gZF-YNQHqwI,1,inner_train,11,44,2302,8
B,gcpsSao7kHM,1,inner_train,6,24,2302,8
B,ge071m9bGeY,1,inner_train,9,36,2302,8
B,gfHrSg3BwiQ,1,inner_train,3,12,2302,8
B,gjGL6YY6oMs,1,inner_train,6,24,2302,8
B,gr8mzv2xZ2s,1,inner_train,1,4,2302,8
B,guRD0zQC6Q0,1,inner_train,4,16,2302,8
B,gv43BPYYxKQ,1,inner_train,2,8,2302,8
B,gvjQ1XfMA_g,1,inner_train,4,16,2302,8
B,h4LrwMn94ss,1,inner_train,4,16,2302,8
B,h7p5URoookk,1,inner_train,29,116,2302,8
B,hASTLbFHrEs,1,inner_train,9,36,2302,8
B,hCFV5VLgS0A,1,inner_train,9,36,2302,8
B,hF6kFQPdBjY,1,inner_train,8,32,2302,8
B,hGRRlXfH0BY,1,inner_train,9,36,2302,8
B,hOp6I4jGvu4,1,inner_train,5,20,2302,8
B,hUBQrLjm4M4,1,inner_train,2,8,2302,8
B,he475nnmMi0,1,inner_train,12,48,2302,8
B,hfK8QtTd7fo,1,inner_train,1,4,2302,8
B,hlYDicOj2m0,1,inner_train,4,16,2302,8
B,hnSdAbnHDy4,1,inner_train,4,16,2302,8
B,hntnelpiyl8,1,inner_train,5,20,2302,8
B,hp3nsb_eIc0,1,inner_train,7,28,2302,8
B,iFj9wJaJSPE,1,inner_train,12,48,2302,8
B,iH04VOkbof0,1,inner_train,5,20,2302,8
B,iM3wSwoAtwk,1,inner_train,2,8,2302,8
B,iMG962Rj3Vw,1,inner_train,4,16,2302,8
B,iYtD_ArCdKw,1,inner_train,13,52,2302,8
B,iceSGs0MXaA,1,inner_train,5,20,2302,8
B,icehEYAiimM,1,inner_train,4,16,2302,8
B,ieWQdiQAh4M,1,inner_train,2,8,2302,8
B,iex7I7iVnLk,1,inner_train,2,8,2302,8
B,ihuGFUrzD30,1,inner_train,1,4,2302,8
B,ixQbCXLUUj8,1,inner_train,3,12,2302,8
B,ixZAEncExWI,1,inner_train,4,16,2302,8
B,j7fRIGphgtk,1,inner_train,4,16,2302,8
B,jD3iIEsc_K4,1,inner_train,1,4,2302,8
B,jEQoBvc7V1o,1,inner_train,5,20,2302,8
B,jFNgOznarMo,1,inner_train,4,16,2302,8
B,jFpRdhl3fgw,1,inner_train,4,16,2302,8
B,jPf0LjZAS14,1,inner_train,8,32,2302,8
B,jQ3EmbRIe58,1,inner_train,7,28,2302,8
B,jT3FSTBA8Us,1,inner_train,7,28,2302,8
B,jUKH63mltLE,1,inner_train,1,4,2302,8
B,jVayR0VClxQ,1,inner_train,8,32,2302,8
B,jYT3-RQFy1U,1,inner_train,8,32,2302,8
B,jZTe5cbwwEE,1,inner_train,1,4,2302,8
B,jZnFr-Mzj9M,1,inner_train,3,12,2302,8
B,jbKDW9URnvM,1,inner_train,4,16,2302,8
B,jcQi90n008o,1,inner_train,26,104,2302,8
B,jjbOD6u7V34,1,inner_train,5,20,2302,8
B,jlCFLG6rKKY,1,inner_train,6,24,2302,8
B,jlW4Iep4mmE,1,inner_train,1,4,2302,8
B,jnG9zog4NCs,1,inner_train,7,28,2302,8
B,jqKzaEniiKo,1,inner_train,9,36,2302,8
B,k1ca_xbhohk,1,inner_train,6,24,2302,8
B,k5-3KuvCFms,1,inner_train,2,8,2302,8
B,k8NgVOCDYKM,1,inner_train,12,48,2302,8
B,kDyK9VGfLW8,1,inner_train,2,8,2302,8
B,kKMfsWrigTE,1,inner_train,3,12,2302,8
B,kKkZihSbxF4,1,inner_train,4,16,2302,8
B,kPch8YhNfPE,1,inner_train,4,16,2302,8
B,kPn-t6NSxfQ,1,inner_train,10,40,2302,8
B,kU6YY2z7z0I,1,inner_train,11,44,2302,8
B,kf3fZcx8nIo,1,inner_train,2,8,2302,8
B,khw3YCTFLfs,1,inner_train,1,4,2302,8
B,kiR5zVo2zvU,1,inner_train,26,104,2302,8
B,kk4gr5A6_Uw,1,inner_train,1,4,2302,8
B,kkaX3okuvjI,1,inner_train,6,24,2302,8
B,kmAisuAFckw,1,inner_train,3,12,2302,8
B,krHZuqfXrPU,1,inner_train,30,120,2302,8
B,kuQWPuhnlHs,1,inner_train,4,16,2302,8
B,kxcCxbsKx3w,1,inner_train,9,36,2302,8
B,kz7ahNfXFsk,1,inner_train,1,4,2302,8
B,lEsFI5YJGDo,1,inner_train,14,56,2302,8
B,lKTeLK8nq8w,1,inner_train,9,36,2302,8
B,lTfsqoo-jKg,1,inner_train,10,40,2302,8
B,lUNNDDsm7R8,1,inner_train,4,16,2302,8
B,lVj6ZdyW9pI,1,inner_train,2,8,2302,8
B,lWXjdWvB0VI,1,inner_train,1,4,2302,8
B,lbx3eu8LUl8,1,inner_train,2,8,2302,8
B,liJO1yIFsJs,1,inner_train,1,4,2302,8
B,lksy-At0vxc,1,inner_train,5,20,2302,8
B,ll10nEjTvGE,1,inner_train,5,20,2302,8
B,ltA1VF_DUSc,1,inner_train,1,4,2302,8
B,m8tzdtrgFUA,1,inner_train,10,40,2302,8
B,mHIvH6Nnrls,1,inner_train,7,28,2302,8
B,mL2v-sODUZ8,1,inner_train,4,16,2302,8
B,mN1Z5xEOy10,1,inner_train,5,20,2302,8
B,mO4H5S_Q7aU,1,inner_train,1,4,2302,8
B,mQTaEIrNxnQ,1,inner_train,7,28,2302,8
B,mRnEJOLkhp8,1,inner_train,11,44,2302,8
B,maO6KmmgcB8,1,inner_train,2,8,2302,8
B,mgovo8VYtvk,1,inner_train,37,148,2302,8
B,mn8_HvzbN5c,1,inner_train,3,12,2302,8
B,mpfSRGHFY0g,1,inner_train,2,8,2302,8
B,nGah7qST1dI,1,inner_train,5,20,2302,8
B,nHMHePX9WoU,1,inner_train,3,12,2302,8
B,nHP7l5zAwGA,1,inner_train,4,16,2302,8
B,nISNBD3I95A,1,inner_train,1,4,2302,8
B,nKiC9sEP2vM,1,inner_train,14,56,2302,8
B,nM5S3xxNOlQ,1,inner_train,10,40,2302,8
B,nNFDj9fRAqE,1,inner_train,1,4,2302,8
B,nTBKtwqPIYw,1,inner_train,7,28,2302,8
B,nZEPf7a8GbI,1,inner_train,2,8,2302,8
B,ngp7s5Wvde0,1,inner_train,5,20,2302,8
B,nhD9WSEIspQ,1,inner_train,6,24,2302,8
B,niX_m3aMxhQ,1,inner_train,4,16,2302,8
B,nmWplIQhvoA,1,inner_train,4,16,2302,8
B,nz2vkMyqfeE,1,inner_train,6,24,2302,8
B,o2miCpS7Hwo,1,inner_train,3,12,2302,8
B,o4b7hjQwpv0,1,inner_train,10,40,2302,8
B,o8OZGBDPD8M,1,inner_train,7,28,2302,8
B,oANUXY3xXKM,1,inner_train,8,32,2302,8
B,oDznO5w3v0U,1,inner_train,3,12,2302,8
B,oGnKsroR0R0,1,inner_train,18,72,2302,8
B,oHV99Y_EWfI,1,inner_train,14,56,2302,8
B,oNCvb0F-c88,1,inner_train,1,4,2302,8
B,oOhxCwkZsUI,1,inner_train,2,8,2302,8
B,oPvUDLhTrjI,1,inner_train,11,44,2302,8
B,oVqBUyKvgdU,1,inner_train,6,24,2302,8
B,oWAyEzyp2xQ,1,inner_train,12,48,2302,8
B,oecQ9yDtfx0,1,inner_train,3,12,2302,8
B,ogGweZUAVtU,1,inner_train,52,208,2302,8
B,oj7A8mpuBeQ,1,inner_train,13,52,2302,8
B,olVQZV_1rdA,1,inner_train,2,8,2302,8
B,olcPEN9x5VY,1,inner_train,10,40,2302,8
B,ou6S6fbfBWU,1,inner_train,2,8,2302,8
B,p4IeTRNcxc4,1,inner_train,3,12,2302,8
B,p5LEk2u8tXk,1,inner_train,7,28,2302,8
B,pC0zFF8CXXk,1,inner_train,2,8,2302,8
B,pI5Kng_GuLE,1,inner_train,1,4,2302,8
B,pVzHaakhKAw,1,inner_train,2,8,2302,8
B,pfCPogxnUfw,1,inner_train,16,64,2302,8
B,pjWLxORDDP4,1,inner_train,1,4,2302,8
B,plsot5mFAtQ,1,inner_train,3,12,2302,8
B,po5jCjnxW1w,1,inner_train,1,4,2302,8
B,pqAGD3ijMPw,1,inner_train,2,8,2302,8
B,pu1C7tmYHxI,1,inner_train,3,12,2302,8
B,pvlmYjQdRmA,1,inner_train,1,4,2302,8
B,pwj9YeMJC08,1,inner_train,8,32,2302,8
B,pzUplbeH_fg,1,inner_train,1,4,2302,8
B,q-0gu48ClF4,1,inner_train,4,16,2302,8
B,q1_knonj0Lw,1,inner_train,15,60,2302,8
B,qEkFReBuwxc,1,inner_train,14,56,2302,8
B,qFsGMA75-oQ,1,inner_train,4,16,2302,8
B,qJh6x4wmmh8,1,inner_train,4,16,2302,8
B,qdeQg5dZb2E,1,inner_train,3,12,2302,8
B,qed3medhsj4,1,inner_train,5,20,2302,8
B,qjMyjLSORY4,1,inner_train,20,80,2302,8
B,qlDT-bmIzQI,1,inner_train,5,20,2302,8
B,qmx0nQZYHIo,1,inner_train,2,8,2302,8
B,qyJiDgtj6YE,1,inner_train,7,28,2302,8
B,r4ul1wl_1T8,1,inner_train,6,24,2302,8
B,r917wP1qsL4,1,inner_train,3,12,2302,8
B,rB6WmWvvyxg,1,inner_train,8,32,2302,8
B,rBWeo_rEdcU,1,inner_train,12,48,2302,8
B,rVG8gOAY0JE,1,inner_train,1,4,2302,8
B,rZqWAnrJ1Nc,1,inner_train,1,4,2302,8
B,r_vjlTcrI-U,1,inner_train,3,12,2302,8
B,raQ9Pcgo-II,1,inner_train,4,16,2302,8
B,rexJoy4RMdY,1,inner_train,4,16,2302,8
B,rsQRiALH5FU,1,inner_train,4,16,2302,8
B,rv1gp0wEhI0,1,inner_train,1,4,2302,8
B,rwe-hBNpzH8,1,inner_train,3,12,2302,8
B,rz4Ax6xfZHQ,1,inner_train,9,36,2302,8
B,rzsk_IvI7bQ,1,inner_train,1,4,2302,8
B,s2oX3zxWuEI,1,inner_train,1,4,2302,8
B,sC1NvtirijU,1,inner_train,22,88,2302,8
B,sIGAq2J4KKI,1,inner_train,3,12,2302,8
B,sK9_de5Jx4U,1,inner_train,1,4,2302,8
B,sKwPCpFtUUI,1,inner_train,3,12,2302,8
B,sLaTZtL0ZIk,1,inner_train,2,8,2302,8
B,sMnbpyFqrlE,1,inner_train,10,40,2302,8
B,sWsDAG6x9n0,1,inner_train,3,12,2302,8
B,sjoArVtU8-o,1,inner_train,9,36,2302,8
B,skp_SpnIOCM,1,inner_train,3,12,2302,8
B,slLRsFFiiRc,1,inner_train,4,16,2302,8
B,sn1fEo72gJM,1,inner_train,5,20,2302,8
B,soqnBdPOwoo,1,inner_train,8,32,2302,8
B,srbrWyZRMCI,1,inner_train,12,48,2302,8
B,t0Wi5Nb6kbI,1,inner_train,4,16,2302,8
B,t80DGfWJ3fI,1,inner_train,1,4,2302,8
B,tXQQ0joMq1Q,1,inner_train,1,4,2302,8
B,tXxXhGD1aMo,1,inner_train,5,20,2302,8
B,tXxf6-CilNI,1,inner_train,9,36,2302,8
B,ta26Z2YEVMQ,1,inner_train,4,16,2302,8
B,taGs3-SMoYM,1,inner_train,6,24,2302,8
B,txjqbr6FoZs,1,inner_train,8,32,2302,8
B,u6H0sVuY1ac,1,inner_train,2,8,2302,8
B,uN0d3ZOkDp8,1,inner_train,4,16,2302,8
B,uTWeng4h5eM,1,inner_train,5,20,2302,8
B,ueCWy7aTmyo,1,inner_train,20,80,2302,8
B,uyOrVTq8Tjk,1,inner_train,5,20,2302,8
B,uyeQsv2tq44,1,inner_train,1,4,2302,8
B,v0a8N7Y-Vfc,1,inner_train,3,12,2302,8
B,v1GKBjohgHc,1,inner_train,5,20,2302,8
B,v9GshyXtiWg,1,inner_train,9,36,2302,8
B,vCWpKubBbcw,1,inner_train,2,8,2302,8
B,vM3YB7LmMq4,1,inner_train,49,196,2302,8
B,vYOr36tdcpc,1,inner_train,3,12,2302,8
B,veHYwR7ge6Y,1,inner_train,1,4,2302,8
B,vttEPA6Xffk,1,inner_train,5,20,2302,8
B,w1MxXu5D7ho,1,inner_train,3,12,2302,8
B,w8TXP0iz29A,1,inner_train,4,16,2302,8
B,wCbQxI_-GKU,1,inner_train,1,4,2302,8
B,wCtZdAdoIm8,1,inner_train,2,8,2302,8
B,wHQYmMZzyJY,1,inner_train,11,44,2302,8
B,wLJohZMqR-g,1,inner_train,2,8,2302,8
B,wOKWTFYYMuk,1,inner_train,4,16,2302,8
B,wOjnqud5GBA,1,inner_train,7,28,2302,8
B,wQkNqbrAlB4,1,inner_train,1,4,2302,8
B,wR3zalLV_6c,1,inner_train,15,60,2302,8
B,wUf6AvCMHbQ,1,inner_train,1,4,2302,8
B,wXuBJvzeC1Q,1,inner_train,4,16,2302,8
B,w_qYZSVx2dM,1,inner_train,7,28,2302,8
B,wd-LTpCtAzw,1,inner_train,9,36,2302,8
B,werKCgZ5dFE,1,inner_train,5,20,2302,8
B,wgCSuviySwg,1,inner_train,2,8,2302,8
B,wj3ur4fsiN4,1,inner_train,26,104,2302,8
B,wlrb0HyIs-Q,1,inner_train,3,12,2302,8
B,wtCKzu8eVJ0,1,inner_train,1,4,2302,8
B,wvMA0r3esw8,1,inner_train,5,20,2302,8
B,wxxqXK9x-64,1,inner_train,5,20,2302,8
B,wz3nVBPVgIA,1,inner_train,10,40,2302,8
B,x5xF4yu9Bos,1,inner_train,10,40,2302,8
B,xNYsfeSgDCQ,1,inner_train,4,16,2302,8
B,xPhlDO-2Foc,1,inner_train,6,24,2302,8
B,xXGEkDhu94E,1,inner_train,5,20,2302,8
B,xZ1FrxU6hcg,1,inner_train,6,24,2302,8
B,xfeASyC6PPg,1,inner_train,4,16,2302,8
B,xge9aYTxxOA,1,inner_train,4,16,2302,8
B,xk4C4p5vHDk,1,inner_train,10,40,2302,8
B,xlNDpmKgSIc,1,inner_train,1,4,2302,8
B,xqcqieV0Rn8,1,inner_train,5,20,2302,8
B,xsiHAO0gq74,1,inner_train,1,4,2302,8
B,xvnFF0FiyS4,1,inner_train,10,40,2302,8
B,y-nEcwAyQos,1,inner_train,4,16,2302,8
B,yDIFWzOBjXc,1,inner_train,23,92,2302,8
B,yEtfjJOMMCs,1,inner_train,23,92,2302,8
B,yG3wpvLUQcg,1,inner_train,3,12,2302,8
B,yHtR71rx16I,1,inner_train,7,28,2302,8
B,yKdIZR5xfcc,1,inner_train,13,52,2302,8
B,yOQHOiswVjc,1,inner_train,12,48,2302,8
B,ygb8Cfxghbs,1,inner_train,12,48,2302,8
B,ymPQOY2O_nw,1,inner_train,4,16,2302,8
B,yp6Gd2NPwOU,1,inner_train,8,32,2302,8
B,ypZhKsR-9iI,1,inner_train,4,16,2302,8
B,ysGFcG_PI5I,1,inner_train,3,12,2302,8
B,ytXVSpPfKwA,1,inner_train,4,16,2302,8
B,zJWmmDk9fCE,1,inner_train,2,8,2302,8
B,zPskvGHHQtE,1,inner_train,5,20,2302,8
B,zU2_X9lIcUM,1,inner_train,4,16,2302,8
B,zURYO3k8lW0,1,inner_train,3,12,2302,8
B,zaTyjiyrHnk,1,inner_train,5,20,2302,8
B,zcG0ms7CdBE,1,inner_train,2,8,2302,8
B,zeQKU2L173M,1,inner_train,7,28,2302,8
B,zg-ZIxVsBbQ,1,inner_train,1,4,2302,8
B,zi0a6r52ZlY,1,inner_train,2,8,2302,8
B,zj4PzGtFwJM,1,inner_train,5,20,2302,8
