section	fold	mode	method	expert_id	expert_left	expert_right	metric	value	reference	delta	notes
combined_oof_metric	all	L	global_fixed_stacking	NA	NA	NA	F1	0.8450823248	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	J	0.5550051632	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	MAE	0.555296582	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	Corr	0.7496128046	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	Acc7	0.5231226265	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	Acc5	0.5432285924	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	Acc2	0.8456905991	NA	NA	NA
combined_oof_metric	all	Overall	global_fixed_stacking	NA	NA	NA	F1	0.8452445727	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	J	0.5543209051	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	MAE	0.5543209051	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	Corr	0.7506283709	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	Acc7	0.5238882764	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	Acc5	0.5442851893	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	Acc2	0.8459252307	NA	NA	NA
combined_oof_metric	all	LAV	per_mode_fixed_stacking	NA	NA	NA	F1	0.8454927187	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	J	0.5561819348	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	MAE	0.5561819348	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	Corr	0.7486997737	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	Acc7	0.5229694965	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	Acc5	0.5429988975	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	Acc2	0.8465509151	NA	NA	NA
combined_oof_metric	all	LA	per_mode_fixed_stacking	NA	NA	NA	F1	0.8460399753	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	J	0.5544670933	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	MAE	0.5544670933	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	Corr	0.7504034978	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	Acc7	0.5236432684	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	Acc5	0.5437951733	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	Acc2	0.8456905991	NA	NA	NA
combined_oof_metric	all	LV	per_mode_fixed_stacking	NA	NA	NA	F1	0.8452973149	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	J	0.556239021	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	MAE	0.556239021	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	Corr	0.7486656187	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	Acc7	0.5222344726	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	Acc5	0.5421413696	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	Acc2	0.845534178	NA	NA	NA
combined_oof_metric	all	L	per_mode_fixed_stacking	NA	NA	NA	F1	0.8450750108	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	J	0.5549751274	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	MAE	0.5553022385	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	Corr	0.7495993153	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	Acc7	0.5231838785	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	Acc5	0.5433051574	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	Acc2	0.8459252307	NA	NA	NA
combined_oof_metric	all	Overall	per_mode_fixed_stacking	NA	NA	NA	F1	0.8454762549	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	J	0.4002100598	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	MAE	0.4002100598	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	Corr	0.8457836545	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	Acc7	0.6550287884	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	Acc5	0.6745681735	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	Acc2	0.9060691381	NA	NA	NA
combined_oof_metric	all	LAV	oracle_expert_selection	NA	NA	NA	F1	0.9057586225	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	J	0.4028137818	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	MAE	0.4028137818	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	Corr	0.8443656885	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	Acc7	0.6534362367	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	Acc5	0.6729143697	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	Acc2	0.9038792429	NA	NA	NA
combined_oof_metric	all	LA	oracle_expert_selection	NA	NA	NA	F1	0.9035338067	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	J	0.4012618064	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	MAE	0.4012618064	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	Corr	0.8454641285	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	Acc7	0.6529462208	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	Acc5	0.6730368737	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	Acc2	0.9059909276	NA	NA	NA
combined_oof_metric	all	LV	oracle_expert_selection	NA	NA	NA	F1	0.9056824001	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	J	0.4034711576	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	MAE	0.4034711576	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	Corr	0.8442177391	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	Acc7	0.6523337008	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	Acc5	0.6722405978	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	Acc2	0.903175348	NA	NA	NA
combined_oof_metric	all	L	oracle_expert_selection	NA	NA	NA	F1	0.9028250488	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	J	0.4013628209	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	MAE	0.4019392014	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	Corr	0.8449578027	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	Acc7	0.6534362367	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	Acc5	0.6731900037	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	Acc2	0.9047786642	NA	NA	NA
combined_oof_metric	all	Overall	oracle_expert_selection	NA	NA	NA	F1	0.9044499696	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5658502637750593	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5658502637750593	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7523724878329947	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5155883731833099	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5386779184247539	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.847708082026538	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8466001639943134	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5671731822475451	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5671731822475451	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7514603860146309	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5131270511017346	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5365682137834037	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.8468033775633294	NA	NA	NA
expert_metric_by_outer_fold	0	LA	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8456748306661468	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5658501663585209	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5658501663585209	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7519136309853013	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5154711673699015	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5386779184247539	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.8472557297949337	NA	NA	NA
expert_metric_by_outer_fold	0	LV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.846248466253569	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5671061444938481	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	MAE	0.5671061444938481	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Corr	0.7510704848241473	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc7	0.5124238162212845	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc5	0.5359821847163619	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	Acc2	0.847708082026538	NA	NA	NA
expert_metric_by_outer_fold	0	L	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	F1	0.8466279893162132	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5631403685331222	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5631403685331222	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.7496823779695666	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5199249882794187	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5426629160806375	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8407720144752714	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8408176635806954	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5636760408427461	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5636760408427461	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.749187099968477	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5182841068917018	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5410220346929208	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8391133896260555	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8391075856078185	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5635258242854394	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5635258242854394	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.7491409426750043	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5198077824660103	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5430145335208626	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8400180940892642	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8401373335205884	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	J	0.5639870880760064	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	MAE	0.5639870880760064	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Corr	0.7486797050380435	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc7	0.5187529301453352	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc5	0.5418424753867792	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	Acc2	0.8392641737032569	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1111	moddrop_seed1111	NA	NA	F1	0.8393330912362145	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5753959938917977	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5753959938917977	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7373005662528924	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5130098452883263	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5350445382090951	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8278045838359469	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8281606606965684	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5776129327829896	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5776129327829896	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7353322966965892	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5086732301922176	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5300046882325363	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8267490952955368	NA	NA	NA
expert_metric_by_outer_fold	0	LA	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8269974545278368	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.5747866596810758	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.5747866596810758	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7376021518720031	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5137130801687764	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5353961556493202	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8296139927623642	NA	NA	NA
expert_metric_by_outer_fold	0	LV	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.829817612530548	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	J	0.577024378269393	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	MAE	0.577024378269393	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Corr	0.7357473627576778	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc7	0.5097280825128926	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc5	0.5310595405532115	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	Acc2	0.8291616405307599	NA	NA	NA
expert_metric_by_outer_fold	0	L	moddrop_seed1114	moddrop_seed1114	NA	NA	F1	0.8292166996511505	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.564667158770188	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.564667158770188	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.751199006848045	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.5141819034224098	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.5351617440225035	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.8436369119420989	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8422133956975688	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5655268205326631	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5655268205326631	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.7507047034503481	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.5140646976090014	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.5351617440225035	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.8439384800965019	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8423966898011266	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5647679494621523	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5647679494621523	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.751033523304418	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.5131270511017346	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.5342240975152368	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.843335343787696	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8418486263861937	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	J	0.5655241012805468	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	MAE	0.5655241012805468	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Corr	0.7505172895379387	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc7	0.513595874355368	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc5	0.5345757149554617	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	Acc2	0.8440892641737032	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1111	cfcompat_seed1111	NA	NA	F1	0.8425260387686982	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5702105131697836	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5702105131697836	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.7432731641343712	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.51629160806376	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5394983591186123	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.830518697225573	NA	NA	NA
expert_metric_by_outer_fold	0	LAV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.8308691616663247	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5714580929155905	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5714580929155905	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.7419514542423636	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.5134786685419597	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5360993905297703	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.8336851628468034	NA	NA	NA
expert_metric_by_outer_fold	0	LA	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.8334445929312304	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5697483899587931	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5697483899587931	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.7436391390100525	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.5155883731833099	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5385607126113455	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.833232810615199	NA	NA	NA
expert_metric_by_outer_fold	0	LV	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.8331600310426351	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	J	0.5719422130395122	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	MAE	0.5719422130395122	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Corr	0.7420738157762374	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc7	0.5116033755274262	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc5	0.5338724800750118	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	Acc2	0.8341375150784077	NA	NA	NA
expert_metric_by_outer_fold	0	L	cfcompat_seed1114	cfcompat_seed1114	NA	NA	F1	0.8336173372708443	NA	NA	NA
expert_metric_by_outer_fold	1	LAV	uniform_kd_seed1111	uniform_kd_seed1111	NA	NA	J	0.5640164851157149	NA	NA	NA
